"","id","loci","n.loci","dam","LLRdam","sire","LLRsire","absLLRtotal"
"137","adapter_trim.F2-J108-pH8.bam","CM084273_1_31862787.1, CM084274_1_4863917.1, CM084265_1_68073022.1, CM084270_1_4920968.1, CM084274_1_4694855.0, CM084277_1_30505537.1, CM084265_1_70607188.1, CM084267_1_2646659.1, CM084268_1_298790.1, CM084274_1_4864753.1, CM084268_1_2832742.1, CM084272_1_18193991.1, CM084271_1_3816215.1, CM084270_1_4751834.1, CM084267_1_52593751.1, CM084274_1_7449618.0, CM084264_1_15064138.0, CM084276_1_4855640.1, CM084276_1_1856630.0, CM084278_1_23536520.0, CM084272_1_33454573.0, CM084265_1_70974986.0, CM084266_1_69314162.0, CM084265_1_72071366.1, CM084278_1_20734392.0, CM084276_1_38552579.1, CM084270_1_8444546.1, CM084265_1_59221213.0, CM084278_1_22667323.1, CM084275_1_25395464.0",30,"adapter_trim.F1-B21-pH8.bam",-0.26,"adapter_trim.F1-B10-pH8.bam",-0.14,0.4
"138","adapter_trim.F2-J105-pH8.bam","CM084269_1_12905590.1, CM084269_1_15809957.0, CM084271_1_257176.0, CM084272_1_1311984.0, CM084277_1_29781980.1, CM084269_1_40447963.0, CM084271_1_37237148.1, CM084276_1_25809477.0, CM084273_1_214008.1, CM084268_1_276461.1, CM084274_1_4694578.0, CM084267_1_50994309.0, CM084273_1_31865817.0, CM084276_1_2855915.1, CM084273_1_7839325.0, CM084267_1_52593733.0, CM084272_1_1308683.0, CM084278_1_20858397.0, CM084266_1_61737001.0, CM084269_1_1549405.1, CM084269_1_15823106.0, CM084272_1_18188792.1, CM084274_1_34976974.0, CM084269_1_35627054.0, CM084266_1_71319410.1, CM084266_1_23294618.1, CM084276_1_38787723.0, CM084277_1_30623529.1, CM084270_1_47103324.0, CM084266_1_67098131.1",30,"adapter_trim.F1-B21-pH8.bam",0.24,"adapter_trim.F1-B7-pH8.bam",-0.04,0.28
"139","adapter_trim.F2-J143-pH8.bam","CM084269_1_12905590.1, CM084269_1_15809957.0, CM084271_1_257176.0, CM084272_1_1311984.0, CM084277_1_29781980.1, CM084269_1_40447963.0, CM084271_1_37237148.1, CM084276_1_25809477.0, CM084273_1_214008.1, CM084268_1_276461.1, CM084274_1_4694578.0, CM084267_1_50994309.0, CM084273_1_31865817.0, CM084276_1_2855915.1, CM084273_1_7839325.0, CM084267_1_52593733.0, CM084272_1_1308683.0, CM084278_1_20858397.0, CM084266_1_61737001.0, CM084269_1_1549405.1, CM084269_1_15823106.0, CM084272_1_18188792.1, CM084274_1_34976974.0, CM084269_1_35627054.0, CM084266_1_71319410.1, CM084266_1_23294618.1, CM084276_1_38787723.0, CM084277_1_30623529.1, CM084270_1_47103324.0, CM084266_1_67098131.1",30,"adapter_trim.F1-B21-pH8.bam",-0.24,"adapter_trim.F1-B1-pH8.bam",-0.2,0.44
"140","adapter_trim.F2-J145-pH8.bam","CM084269_1_12905590.1, CM084269_1_15809957.0, CM084271_1_257176.0, CM084272_1_1311984.0, CM084277_1_29781980.1, CM084269_1_40447963.0, CM084271_1_37237148.1, CM084276_1_25809477.0, CM084273_1_214008.1, CM084268_1_276461.1, CM084274_1_4694578.0, CM084267_1_50994309.0, CM084273_1_31865817.0, CM084276_1_2855915.1, CM084273_1_7839325.0, CM084267_1_52593733.0, CM084272_1_1308683.0, CM084278_1_20858397.0, CM084266_1_61737001.0, CM084269_1_1549405.1, CM084269_1_15823106.0, CM084272_1_18188792.1, CM084274_1_34976974.0, CM084269_1_35627054.0, CM084266_1_71319410.1, CM084266_1_23294618.1, CM084276_1_38787723.0, CM084277_1_30623529.1, CM084270_1_47103324.0, CM084266_1_67098131.1",30,"adapter_trim.F1-B25-pH8.bam",-0.22,"adapter_trim.F1-B9-pH8.bam",-0.37,0.59
"141","adapter_trim.F2-J105-pH8.bam","CM084274_1_4795468.0, CM084276_1_38072633.1, CM084272_1_11675265.1, CM084275_1_327935.1, CM084265_1_69381551.1, CM084268_1_50323439.0, CM084277_1_10628425.0, CM084275_1_25400810.0, CM084268_1_50679518.1, CM084271_1_256574.1, CM084267_1_51167096.0, CM084274_1_34977142.1, CM084276_1_38558507.0, CM084271_1_10303572.0, CM084279_1_33014997.0, CM084271_1_290137.1, CM084275_1_36064337.1, CM084278_1_23540735.1, CM084269_1_1572344.0, CM084278_1_31960662.1, CM084265_1_60316158.0, CM084264_1_2740173.0, CM084276_1_37355346.1, CM084274_1_4694230.0, CM084276_1_38773525.1, CM084272_1_18574376.1, CM084265_1_59221301.0, CM084266_1_23321829.1, CM084275_1_39780930.0, CM084276_1_714435.0",30,"adapter_trim.F1-B15-pH8.bam",0.1,"adapter_trim.F1-B9-pH8.bam",-0.14,0.24
"142","adapter_trim.F2-B1-pH8.bam","CM084274_1_4795468.0, CM084276_1_38072633.1, CM084272_1_11675265.1, CM084275_1_327935.1, CM084265_1_69381551.1, CM084268_1_50323439.0, CM084277_1_10628425.0, CM084275_1_25400810.0, CM084268_1_50679518.1, CM084271_1_256574.1, CM084267_1_51167096.0, CM084274_1_34977142.1, CM084276_1_38558507.0, CM084271_1_10303572.0, CM084279_1_33014997.0, CM084271_1_290137.1, CM084275_1_36064337.1, CM084278_1_23540735.1, CM084269_1_1572344.0, CM084278_1_31960662.1, CM084265_1_60316158.0, CM084264_1_2740173.0, CM084276_1_37355346.1, CM084274_1_4694230.0, CM084276_1_38773525.1, CM084272_1_18574376.1, CM084265_1_59221301.0, CM084266_1_23321829.1, CM084275_1_39780930.0, CM084276_1_714435.0",30,"adapter_trim.F1-B20-pH8.bam",0.04,"adapter_trim.F1-B8-pH8.bam",-0.2,0.24
"143","adapter_trim.F2-B16-pH8.bam","CM084278_1_22660266.0, CM084268_1_49721842.1, CM084266_1_65580309.0, CM084274_1_4793445.0, CM084265_1_71265269.1, CM084269_1_1577711.0, CM084276_1_38773493.1, CM084267_1_2653035.1, CM084271_1_43860505.1, CM084266_1_46766307.0, CM084264_1_69861978.0, CM084265_1_70597838.0, CM084264_1_69865995.0, CM084265_1_71265340.1, CM084273_1_268158.0, CM084271_1_760000.0, CM084278_1_23554760.1, CM084265_1_59221155.0, CM084278_1_23541019.0, CM084265_1_68798193.1, CM084265_1_3130643.0, CM084278_1_23540722.1, CM084271_1_10301897.1, CM084271_1_43817223.0, CM084266_1_68643398.0, CM084264_1_61167131.0, CM084264_1_70182851.0, CM084276_1_38772805.0, CM084265_1_71826940.1, CM084272_1_43469474.0",30,"adapter_trim.F1-B25-pH8.bam",0.17,"adapter_trim.F1-B10-pH8.bam",-0.39,0.56
"144","adapter_trim.F2-J147-pH8.bam","CM084270_1_42355504.0, CM084266_1_70707608.1, CM084271_1_3821267.1, CM084270_1_10495977.0, CM084267_1_13261500.0, CM084269_1_12905566.0, CM084269_1_15823188.0, CM084278_1_23536960.0, CM084274_1_43102349.0, CM084272_1_18170755.1, CM084273_1_31866838.0, CM084270_1_32126089.0, CM084279_1_33759502.1, CM084274_1_4729950.0, CM084269_1_15798363.0, CM084270_1_47076365.0, CM084277_1_30168073.1, CM084273_1_31864733.0, CM084266_1_64725837.0, CM084274_1_4789702.1, CM084265_1_68806450.1, CM084273_1_31862649.1, CM084270_1_47076329.0, CM084276_1_38943253.0, CM084265_1_70974986.1, CM084275_1_529192.1, CM084274_1_4792243.0, CM084268_1_22040366.1, CM084272_1_1704343.1, CM084271_1_10303572.0",30,"adapter_trim.F1-B8-pH8.bam",-0.22,"adapter_trim.F1-B11-pH8.bam",-0.45,0.67
"145","adapter_trim.F2-J86-pH8.bam","CM084270_1_42355504.0, CM084266_1_70707608.1, CM084271_1_3821267.1, CM084270_1_10495977.0, CM084267_1_13261500.0, CM084269_1_12905566.0, CM084269_1_15823188.0, CM084278_1_23536960.0, CM084274_1_43102349.0, CM084272_1_18170755.1, CM084273_1_31866838.0, CM084270_1_32126089.0, CM084279_1_33759502.1, CM084274_1_4729950.0, CM084269_1_15798363.0, CM084270_1_47076365.0, CM084277_1_30168073.1, CM084273_1_31864733.0, CM084266_1_64725837.0, CM084274_1_4789702.1, CM084265_1_68806450.1, CM084273_1_31862649.1, CM084270_1_47076329.0, CM084276_1_38943253.0, CM084265_1_70974986.1, CM084275_1_529192.1, CM084274_1_4792243.0, CM084268_1_22040366.1, CM084272_1_1704343.1, CM084271_1_10303572.0",30,"adapter_trim.F1-B20-pH8.bam",-0.3,"adapter_trim.F1-B10-pH8.bam",-0.12,0.42
"146","adapter_trim.F2-J142-pH8.bam","CM084277_1_29782029.1, CM084279_1_1512885.0, CM084266_1_57882736.0, CM084271_1_19655878.1, CM084264_1_74191574.0, CM084270_1_19461856.1, CM084279_1_1064861.1, CM084273_1_7839210.0, CM084269_1_40338578.0, CM084268_1_938570.1, CM084265_1_59221291.0, CM084272_1_18189795.0, CM084274_1_4863343.1, CM084277_1_30611564.0, CM084278_1_20734376.1, CM084268_1_49721842.1, CM084269_1_42862716.1, CM084279_1_1072330.1, CM084279_1_10153273.1, CM084273_1_31863691.0, CM084276_1_12392697.1, CM084265_1_73060616.1, CM084267_1_956424.0, CM084277_1_6198938.0, CM084266_1_57882606.1, CM084272_1_33589893.0, CM084265_1_72990731.1, CM084271_1_3822736.0, CM084264_1_69534058.1, CM084265_1_67424061.0",30,"adapter_trim.F1-B8-pH8.bam",-0.36,"adapter_trim.F1-B5-pH8.bam",-0.28,0.64
"147","adapter_trim.F2-J105-pH8.bam","CM084266_1_58102684.1, CM084264_1_34294472.0, CM084267_1_2908966.0, CM084279_1_31065257.0, CM084267_1_52092644.0, CM084266_1_70706235.0, CM084275_1_39420927.1, CM084277_1_4875899.1, CM084266_1_68515581.0, CM084273_1_31865717.0, CM084278_1_23539431.1, CM084266_1_59364074.1, CM084266_1_66383694.0, CM084268_1_50679518.1, CM084269_1_45420345.1, CM084264_1_61227544.1, CM084274_1_4869977.1, CM084274_1_5046195.1, CM084278_1_8558566.1, CM084266_1_66485296.1, CM084269_1_15812965.0, CM084265_1_66689301.0, CM084275_1_2509950.0, CM084272_1_33578227.1, CM084275_1_25393416.1, CM084276_1_1849333.1, CM084267_1_2426156.1, CM084268_1_28845823.1, CM084269_1_42862695.1, CM084275_1_327911.0",30,"adapter_trim.F1-B8-pH8.bam",-0.09,"adapter_trim.F1-B9-pH8.bam",-0.23,0.32
"148","adapter_trim.F2-J122-pH8.bam","CM084266_1_58102684.1, CM084264_1_34294472.0, CM084267_1_2908966.0, CM084279_1_31065257.0, CM084267_1_52092644.0, CM084266_1_70706235.0, CM084275_1_39420927.1, CM084277_1_4875899.1, CM084266_1_68515581.0, CM084273_1_31865717.0, CM084278_1_23539431.1, CM084266_1_59364074.1, CM084266_1_66383694.0, CM084268_1_50679518.1, CM084269_1_45420345.1, CM084264_1_61227544.1, CM084274_1_4869977.1, CM084274_1_5046195.1, CM084278_1_8558566.1, CM084266_1_66485296.1, CM084269_1_15812965.0, CM084265_1_66689301.0, CM084275_1_2509950.0, CM084272_1_33578227.1, CM084275_1_25393416.1, CM084276_1_1849333.1, CM084267_1_2426156.1, CM084268_1_28845823.1, CM084269_1_42862695.1, CM084275_1_327911.0",30,"adapter_trim.F1-B25-pH8.bam",0.11,"adapter_trim.F1-B4-pH8.bam",0.03,0.14
"149","adapter_trim.F2-J142-pH8.bam","CM084277_1_30635514.1, CM084277_1_30505537.0, CM084274_1_4863903.1, CM084274_1_4864445.0, CM084278_1_28652016.1, CM084265_1_60316111.1, CM084269_1_46688879.0, CM084276_1_1625423.1, CM084266_1_63195162.1, CM084278_1_20734507.0, CM084271_1_43851366.0, CM084265_1_68074267.0, CM084268_1_50200545.0, CM084271_1_3814148.0, CM084271_1_44069731.0, CM084268_1_24030404.0, CM084265_1_64527973.0, CM084278_1_22657588.0, CM084264_1_71718010.0, CM084274_1_34977105.1, CM084271_1_44105575.0, CM084278_1_8558566.1, CM084265_1_71794141.0, CM084264_1_72054205.0, CM084275_1_38169337.0, CM084267_1_5165671.0, CM084274_1_4727151.0, CM084265_1_8362532.1, CM084274_1_4863726.0, CM084279_1_1892713.0",30,"adapter_trim.F1-B21-pH8.bam",-0.18,"adapter_trim.F1-B1-pH8.bam",-0.17,0.35
"150","adapter_trim.F2-J147-pH8.bam","CM084277_1_30635514.1, CM084277_1_30505537.0, CM084274_1_4863903.1, CM084274_1_4864445.0, CM084278_1_28652016.1, CM084265_1_60316111.1, CM084269_1_46688879.0, CM084276_1_1625423.1, CM084266_1_63195162.1, CM084278_1_20734507.0, CM084271_1_43851366.0, CM084265_1_68074267.0, CM084268_1_50200545.0, CM084271_1_3814148.0, CM084271_1_44069731.0, CM084268_1_24030404.0, CM084265_1_64527973.0, CM084278_1_22657588.0, CM084264_1_71718010.0, CM084274_1_34977105.1, CM084271_1_44105575.0, CM084278_1_8558566.1, CM084265_1_71794141.0, CM084264_1_72054205.0, CM084275_1_38169337.0, CM084267_1_5165671.0, CM084274_1_4727151.0, CM084265_1_8362532.1, CM084274_1_4863726.0, CM084279_1_1892713.0",30,"adapter_trim.F1-B15-pH8.bam",-0.64,"adapter_trim.F1-B9-pH8.bam",-0.56,1.2
"151","adapter_trim.F2-J141-pH8.bam","CM084266_1_68478650.0, CM084278_1_29698392.1, CM084272_1_1894276.0, CM084271_1_337322.1, CM084277_1_30168073.0, CM084274_1_4695205.0, CM084274_1_5028288.1, CM084274_1_42296087.1, CM084267_1_48167440.1, CM084274_1_4808081.0, CM084271_1_3807705.0, CM084275_1_524614.0, CM084265_1_58483282.1, CM084269_1_4628634.0, CM084264_1_68634780.0, CM084265_1_14403559.1, CM084266_1_71166449.1, CM084270_1_8444546.1, CM084273_1_31865957.1, CM084265_1_58483282.0, CM084267_1_6421422.0, CM084269_1_4628639.1, CM084276_1_771542.1, CM084278_1_20734519.0, CM084269_1_1558034.0, CM084272_1_18194995.1, CM084269_1_43529904.0, CM084268_1_49721957.1, CM084276_1_714435.1, CM084272_1_1584317.1",30,"adapter_trim.F1-B15-pH8.bam",-0.44,"adapter_trim.F1-B3-pH8.bam",-0.15,0.59
"152","adapter_trim.F2-J142-pH8.bam","CM084266_1_68478650.0, CM084278_1_29698392.1, CM084272_1_1894276.0, CM084271_1_337322.1, CM084277_1_30168073.0, CM084274_1_4695205.0, CM084274_1_5028288.1, CM084274_1_42296087.1, CM084267_1_48167440.1, CM084274_1_4808081.0, CM084271_1_3807705.0, CM084275_1_524614.0, CM084265_1_58483282.1, CM084269_1_4628634.0, CM084264_1_68634780.0, CM084265_1_14403559.1, CM084266_1_71166449.1, CM084270_1_8444546.1, CM084273_1_31865957.1, CM084265_1_58483282.0, CM084267_1_6421422.0, CM084269_1_4628639.1, CM084276_1_771542.1, CM084278_1_20734519.0, CM084269_1_1558034.0, CM084272_1_18194995.1, CM084269_1_43529904.0, CM084268_1_49721957.1, CM084276_1_714435.1, CM084272_1_1584317.1",30,"adapter_trim.F1-B15-pH8.bam",-0.38,"adapter_trim.F1-B3-pH8.bam",-0.25,0.63
"153","adapter_trim.F2-J85-pH8.bam","CM084265_1_60316158.1, CM084270_1_9413290.1, CM084270_1_9413173.1, CM084265_1_72091635.1, CM084269_1_15809964.0, CM084267_1_591197.1, CM084266_1_62462208.0, CM084264_1_73291573.1, CM084267_1_52112064.1, CM084274_1_42296087.1, CM084268_1_50321964.0, CM084265_1_14403401.0, CM084274_1_4773546.0, CM084277_1_1869733.0, CM084264_1_70175564.1, CM084266_1_70396245.0, CM084265_1_71925452.1, CM084267_1_2652515.0, CM084272_1_33617991.0, CM084276_1_1856070.0, CM084272_1_29972645.0, CM084273_1_32683005.0, CM084275_1_39501427.1, CM084264_1_26773649.1, CM084268_1_28845522.0, CM084271_1_30532438.0, CM084264_1_70185106.0, CM084270_1_19464627.0, CM084276_1_1856082.0, CM084276_1_2874135.1",30,"adapter_trim.F1-B8-pH8.bam",-0.47,"adapter_trim.F1-B11-pH8.bam",-0.14,0.61
"154","adapter_trim.F2-J105-pH8.bam","CM084270_1_9401006.1, CM084265_1_69381524.0, CM084273_1_31863596.1, CM084274_1_4788669.1, CM084268_1_28845446.1, CM084272_1_33571757.1, CM084278_1_24948349.1, CM084273_1_31862476.0, CM084266_1_69625521.0, CM084266_1_65401945.1, CM084269_1_12905566.1, CM084275_1_35722063.1, CM084268_1_3704020.1, CM084278_1_4074311.1, CM084269_1_15799430.1, CM084264_1_2740287.0, CM084275_1_39780930.0, CM084266_1_64725843.1, CM084269_1_1556257.0, CM084271_1_30532519.0, CM084276_1_38864870.1, CM084268_1_50200545.1, CM084270_1_32126089.0, CM084266_1_71166433.0, CM084267_1_6418250.1, CM084264_1_73926179.1, CM084271_1_44086137.1, CM084267_1_2309126.1, CM084276_1_25975836.1, CM084276_1_38489687.0",30,"adapter_trim.F1-B21-pH8.bam",-0.05,"adapter_trim.F1-B9-pH8.bam",-0.17,0.22
"155","adapter_trim.F2-J147-pH8.bam","CM084270_1_9401006.1, CM084265_1_69381524.0, CM084273_1_31863596.1, CM084274_1_4788669.1, CM084268_1_28845446.1, CM084272_1_33571757.1, CM084278_1_24948349.1, CM084273_1_31862476.0, CM084266_1_69625521.0, CM084266_1_65401945.1, CM084269_1_12905566.1, CM084275_1_35722063.1, CM084268_1_3704020.1, CM084278_1_4074311.1, CM084269_1_15799430.1, CM084264_1_2740287.0, CM084275_1_39780930.0, CM084266_1_64725843.1, CM084269_1_1556257.0, CM084271_1_30532519.0, CM084276_1_38864870.1, CM084268_1_50200545.1, CM084270_1_32126089.0, CM084266_1_71166433.0, CM084267_1_6418250.1, CM084264_1_73926179.1, CM084271_1_44086137.1, CM084267_1_2309126.1, CM084276_1_25975836.1, CM084276_1_38489687.0",30,"adapter_trim.F1-B21-pH8.bam",-0.03,"adapter_trim.F1-B4-pH8.bam",-0.16,0.19
"156","adapter_trim.F2-B11-pH8.bam","CM084270_1_9401006.1, CM084265_1_69381524.0, CM084273_1_31863596.1, CM084274_1_4788669.1, CM084268_1_28845446.1, CM084272_1_33571757.1, CM084278_1_24948349.1, CM084273_1_31862476.0, CM084266_1_69625521.0, CM084266_1_65401945.1, CM084269_1_12905566.1, CM084275_1_35722063.1, CM084268_1_3704020.1, CM084278_1_4074311.1, CM084269_1_15799430.1, CM084264_1_2740287.0, CM084275_1_39780930.0, CM084266_1_64725843.1, CM084269_1_1556257.0, CM084271_1_30532519.0, CM084276_1_38864870.1, CM084268_1_50200545.1, CM084270_1_32126089.0, CM084266_1_71166433.0, CM084267_1_6418250.1, CM084264_1_73926179.1, CM084271_1_44086137.1, CM084267_1_2309126.1, CM084276_1_25975836.1, CM084276_1_38489687.0",30,"adapter_trim.F1-B25-pH8.bam",0.15,"adapter_trim.F1-B4-pH8.bam",-0.22,0.37
"157","adapter_trim.F2-J123-pH8.bam","CM084266_1_69095439.0, CM084264_1_64487818.1, CM084266_1_63167162.0, CM084266_1_62460100.1, CM084267_1_52593751.0, CM084275_1_39780958.1, CM084275_1_39502454.1, CM084275_1_42592955.1, CM084265_1_59220865.1, CM084279_1_1072380.0, CM084275_1_25395465.0, CM084266_1_66483880.1, CM084272_1_18191744.1, CM084272_1_2073150.0, CM084264_1_69303583.0, CM084267_1_700054.0, CM084269_1_42862704.1, CM084275_1_23095308.1, CM084275_1_20000990.0, CM084266_1_70706263.0, CM084266_1_68960407.0, CM084274_1_4694967.1, CM084270_1_4751873.1, CM084276_1_1856653.0, CM084269_1_15809862.0, CM084267_1_2652526.0, CM084270_1_8242343.1, CM084272_1_1584311.1, CM084274_1_4869924.1, CM084265_1_69004214.0",30,"adapter_trim.F1-B8-pH8.bam",-0.68,"adapter_trim.F1-B5-pH8.bam",-0.3,0.98
"158","adapter_trim.F2-B12-pH8.bam","CM084266_1_69095439.0, CM084264_1_64487818.1, CM084266_1_63167162.0, CM084266_1_62460100.1, CM084267_1_52593751.0, CM084275_1_39780958.1, CM084275_1_39502454.1, CM084275_1_42592955.1, CM084265_1_59220865.1, CM084279_1_1072380.0, CM084275_1_25395465.0, CM084266_1_66483880.1, CM084272_1_18191744.1, CM084272_1_2073150.0, CM084264_1_69303583.0, CM084267_1_700054.0, CM084269_1_42862704.1, CM084275_1_23095308.1, CM084275_1_20000990.0, CM084266_1_70706263.0, CM084266_1_68960407.0, CM084274_1_4694967.1, CM084270_1_4751873.1, CM084276_1_1856653.0, CM084269_1_15809862.0, CM084267_1_2652526.0, CM084270_1_8242343.1, CM084272_1_1584311.1, CM084274_1_4869924.1, CM084265_1_69004214.0",30,"adapter_trim.F1-B21-pH8.bam",-0.15,"adapter_trim.F1-B5-pH8.bam",0.05,0.2
"159","adapter_trim.F2-B23-pH8.bam","CM084266_1_69095439.0, CM084264_1_64487818.1, CM084266_1_63167162.0, CM084266_1_62460100.1, CM084267_1_52593751.0, CM084275_1_39780958.1, CM084275_1_39502454.1, CM084275_1_42592955.1, CM084265_1_59220865.1, CM084279_1_1072380.0, CM084275_1_25395465.0, CM084266_1_66483880.1, CM084272_1_18191744.1, CM084272_1_2073150.0, CM084264_1_69303583.0, CM084267_1_700054.0, CM084269_1_42862704.1, CM084275_1_23095308.1, CM084275_1_20000990.0, CM084266_1_70706263.0, CM084266_1_68960407.0, CM084274_1_4694967.1, CM084270_1_4751873.1, CM084276_1_1856653.0, CM084269_1_15809862.0, CM084267_1_2652526.0, CM084270_1_8242343.1, CM084272_1_1584311.1, CM084274_1_4869924.1, CM084265_1_69004214.0",30,"adapter_trim.F1-B21-pH8.bam",-0.43,"adapter_trim.F1-B9-pH8.bam",-0.15,0.58
"160","adapter_trim.F2-B10-pH8.bam","CM084264_1_26771529.1, CM084271_1_30532481.0, CM084265_1_71828881.0, CM084269_1_1538788.1, CM084271_1_43868125.1, CM084276_1_2855915.1, CM084266_1_71149029.0, CM084264_1_8098050.1, CM084264_1_72011674.1, CM084265_1_70607188.0, CM084275_1_25393263.0, CM084266_1_59802412.1, CM084269_1_43524472.0, CM084274_1_4870202.0, CM084274_1_21933035.1, CM084276_1_38558670.1, CM084270_1_1553326.0, CM084277_1_17835716.0, CM084279_1_32917233.1, CM084264_1_66439662.0, CM084265_1_790976.0, CM084270_1_47077595.1, CM084265_1_64735166.1, CM084266_1_70396060.1, CM084265_1_64585926.1, CM084270_1_42348998.1, CM084268_1_3699589.1, CM084279_1_10159275.0, CM084265_1_66143662.0, CM084265_1_24901859.0",30,"adapter_trim.F1-B15-pH8.bam",-0.21,"adapter_trim.F1-B1-pH8.bam",-0.38,0.59
"161","adapter_trim.F2-B15-pH8.bam","CM084264_1_26771529.1, CM084271_1_30532481.0, CM084265_1_71828881.0, CM084269_1_1538788.1, CM084271_1_43868125.1, CM084276_1_2855915.1, CM084266_1_71149029.0, CM084264_1_8098050.1, CM084264_1_72011674.1, CM084265_1_70607188.0, CM084275_1_25393263.0, CM084266_1_59802412.1, CM084269_1_43524472.0, CM084274_1_4870202.0, CM084274_1_21933035.1, CM084276_1_38558670.1, CM084270_1_1553326.0, CM084277_1_17835716.0, CM084279_1_32917233.1, CM084264_1_66439662.0, CM084265_1_790976.0, CM084270_1_47077595.1, CM084265_1_64735166.1, CM084266_1_70396060.1, CM084265_1_64585926.1, CM084270_1_42348998.1, CM084268_1_3699589.1, CM084279_1_10159275.0, CM084265_1_66143662.0, CM084265_1_24901859.0",30,"adapter_trim.F1-B15-pH8.bam",-0.09,"adapter_trim.F1-B5-pH8.bam",-0.5,0.59
"162","adapter_trim.F2-J83-pH8.bam","CM084265_1_64733351.0, CM084266_1_68322200.1, CM084268_1_42089.0, CM084272_1_33503448.0, CM084264_1_64487818.1, CM084268_1_22040366.1, CM084278_1_20732805.0, CM084267_1_2652518.0, CM084267_1_8687446.1, CM084271_1_10301938.1, CM084266_1_71319410.1, CM084275_1_23104495.0, CM084264_1_26773690.1, CM084267_1_52092638.0, CM084279_1_10149611.0, CM084269_1_4626408.1, CM084268_1_50224896.1, CM084265_1_71794141.0, CM084272_1_18170845.1, CM084271_1_218835.1, CM084273_1_31865208.1, CM084275_1_35719388.0, CM084278_1_16767343.0, CM084266_1_68883042.1, CM084265_1_2047919.1, CM084269_1_45438470.0, CM084265_1_72986756.0, CM084265_1_71925442.0, CM084266_1_69315458.1, CM084276_1_38117403.0",30,"adapter_trim.F1-B15-pH8.bam",-0.12,"adapter_trim.F1-B4-pH8.bam",0,0.12
"163","adapter_trim.F2-J84-pH8.bam","CM084265_1_64733351.0, CM084266_1_68322200.1, CM084268_1_42089.0, CM084272_1_33503448.0, CM084264_1_64487818.1, CM084268_1_22040366.1, CM084278_1_20732805.0, CM084267_1_2652518.0, CM084267_1_8687446.1, CM084271_1_10301938.1, CM084266_1_71319410.1, CM084275_1_23104495.0, CM084264_1_26773690.1, CM084267_1_52092638.0, CM084279_1_10149611.0, CM084269_1_4626408.1, CM084268_1_50224896.1, CM084265_1_71794141.0, CM084272_1_18170845.1, CM084271_1_218835.1, CM084273_1_31865208.1, CM084275_1_35719388.0, CM084278_1_16767343.0, CM084266_1_68883042.1, CM084265_1_2047919.1, CM084269_1_45438470.0, CM084265_1_72986756.0, CM084265_1_71925442.0, CM084266_1_69315458.1, CM084276_1_38117403.0",30,"adapter_trim.F1-B25-pH8.bam",-0.26,"adapter_trim.F1-B9-pH8.bam",-0.26,0.52
"164","adapter_trim.F2-J88-pH8.bam","CM084265_1_64733351.0, CM084266_1_68322200.1, CM084268_1_42089.0, CM084272_1_33503448.0, CM084264_1_64487818.1, CM084268_1_22040366.1, CM084278_1_20732805.0, CM084267_1_2652518.0, CM084267_1_8687446.1, CM084271_1_10301938.1, CM084266_1_71319410.1, CM084275_1_23104495.0, CM084264_1_26773690.1, CM084267_1_52092638.0, CM084279_1_10149611.0, CM084269_1_4626408.1, CM084268_1_50224896.1, CM084265_1_71794141.0, CM084272_1_18170845.1, CM084271_1_218835.1, CM084273_1_31865208.1, CM084275_1_35719388.0, CM084278_1_16767343.0, CM084266_1_68883042.1, CM084265_1_2047919.1, CM084269_1_45438470.0, CM084265_1_72986756.0, CM084265_1_71925442.0, CM084266_1_69315458.1, CM084276_1_38117403.0",30,"adapter_trim.F1-B25-pH8.bam",-0.34,"adapter_trim.F1-B7-pH8.bam",-0.39,0.73
"165","adapter_trim.F2-B23-pH8.bam","CM084265_1_64733351.0, CM084266_1_68322200.1, CM084268_1_42089.0, CM084272_1_33503448.0, CM084264_1_64487818.1, CM084268_1_22040366.1, CM084278_1_20732805.0, CM084267_1_2652518.0, CM084267_1_8687446.1, CM084271_1_10301938.1, CM084266_1_71319410.1, CM084275_1_23104495.0, CM084264_1_26773690.1, CM084267_1_52092638.0, CM084279_1_10149611.0, CM084269_1_4626408.1, CM084268_1_50224896.1, CM084265_1_71794141.0, CM084272_1_18170845.1, CM084271_1_218835.1, CM084273_1_31865208.1, CM084275_1_35719388.0, CM084278_1_16767343.0, CM084266_1_68883042.1, CM084265_1_2047919.1, CM084269_1_45438470.0, CM084265_1_72986756.0, CM084265_1_71925442.0, CM084266_1_69315458.1, CM084276_1_38117403.0",30,"adapter_trim.F1-B21-pH8.bam",-0.5,"adapter_trim.F1-B1-pH8.bam",-0.29,0.79
