"","sire","dam","id","LLRdam","LLRsire","loci","n.loci","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"65","adapter_trim.F0-B15.bam","adapter_trim.F0-B13.bam","adapter_trim.F1-B3-pH8.bam","-0.37","-0.43","CM084266_1_67239897.0, CM084274_1_6125439.0, CM084268_1_50225498.0, CM084265_1_72991915.0, CM084269_1_40336207.1, CM084265_1_46089443.0, CM084269_1_1556253.0, CM084269_1_42862797.0, CM084269_1_1541112.1, CM084274_1_4715467.1, CM084264_1_66525951.0, CM084272_1_43469486.0, CM084265_1_785374.1, CM084264_1_12084114.0, CM084267_1_6418250.0, CM084279_1_1070763.0, CM084277_1_1868699.0, CM084274_1_4778496.0, CM084276_1_1625423.1, CM084268_1_45613.1, CM084268_1_2720906.0, CM084265_1_68869496.1, CM084271_1_30532473.0, CM084264_1_6956700.0, CM084269_1_10663251.0, CM084266_1_69051092.0, CM084270_1_42355508.1, CM084270_1_4920918.0, CM084278_1_14913766.1, CM084270_1_46589386.0, CM084271_1_1033926.0, CM084275_1_19996650.0, CM084271_1_1033926.0, CM084279_1_32917232.1, CM084268_1_50315.1, CM084267_1_6421632.1, CM084276_1_37353202.1, CM084267_1_2908957.0, CM084274_1_4795460.0, CM084264_1_72011634.0, CM084271_1_44104300.1, CM084264_1_69294926.1, CM084276_1_7202997.0, CM084273_1_7839325.0, CM084268_1_42863.1, CM084266_1_58915367.0, CM084277_1_36521175.1, CM084264_1_69902275.1, CM084270_1_4920968.1, CM084270_1_4921025.1","50","0.8","1, 2, 4","4, 5","TRUE"
"66","adapter_trim.F0-B15.bam","adapter_trim.F0-B10.bam","adapter_trim.204.bam","-0.38","-0.48","CM084264_1_6517652.1, CM084266_1_64723799.0, CM084278_1_22667323.1, CM084266_1_65571765.0, CM084278_1_15228688.1, CM084274_1_4792092.1, CM084271_1_26325742.0, CM084264_1_6990362.0, CM084271_1_1052214.1, CM084264_1_70190068.1, CM084266_1_69085559.0, CM084265_1_70799357.0, CM084264_1_73311139.1, CM084279_1_16586112.1, CM084266_1_69085559.0, CM084272_1_33589893.1, CM084269_1_46733053.0, CM084264_1_12084160.1, CM084276_1_38558559.0, CM084271_1_4574012.1, CM084268_1_42008.0, CM084264_1_72054052.0, CM084265_1_64196884.0, CM084267_1_50993981.0, CM084270_1_9413290.1, CM084270_1_9401006.1, CM084268_1_50224889.1, CM084273_1_31864741.1, CM084264_1_64487839.1, CM084266_1_69056442.1, CM084265_1_69004202.0, CM084275_1_2509962.1, CM084267_1_6418250.1, CM084265_1_72368172.0, CM084269_1_42862718.0, CM084276_1_38539342.0, CM084279_1_32649961.1, CM084266_1_69051064.0, CM084264_1_69534058.0, CM084271_1_3821109.1, CM084276_1_38072621.0, CM084271_1_379057.1, CM084265_1_70597838.0, CM084279_1_10150670.1, CM084266_1_64723799.0, CM084266_1_57882847.0, CM084274_1_4795479.0, CM084268_1_3699708.1, CM084269_1_4636883.0, CM084267_1_52112064.1","50","0.86","2, 3, 5","4, 5","TRUE"
"67","adapter_trim.F0-B15.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-B16-pH75.bam","-0.43","-0.53","CM084279_1_32665186.1, CM084277_1_4875899.1, CM084276_1_25809361.1, CM084274_1_4730081.0, CM084267_1_5165711.1, CM084264_1_72117233.1, CM084264_1_34294476.0, CM084275_1_327918.0, CM084272_1_1726223.0, CM084268_1_50739244.0, CM084274_1_4793087.0, CM084269_1_15817354.0, CM084266_1_46766309.0, CM084278_1_25832327.1, CM084275_1_327936.0, CM084274_1_4789233.0, CM084272_1_1596807.0, CM084267_1_52112064.0, CM084274_1_42855653.0, CM084272_1_43469486.0, CM084273_1_31864741.0, CM084275_1_39776469.0, CM084272_1_36474231.0, CM084267_1_956424.0, CM084274_1_4720394.0, CM084276_1_2855915.1, CM084278_1_23541775.0, CM084274_1_3688102.0, CM084266_1_69806293.0, CM084277_1_31296172.1, CM084266_1_70743740.1, CM084272_1_33503418.1, CM084266_1_68882944.0, CM084273_1_10424357.0, CM084278_1_22654720.1, CM084264_1_8112731.1, CM084274_1_4700811.1, CM084267_1_1134553.1, CM084265_1_72368293.1, CM084268_1_3699701.0, CM084277_1_30027057.1, CM084265_1_72992173.1, CM084267_1_11257244.0, CM084274_1_4863048.1, CM084265_1_64784804.1, CM084267_1_5165677.0, CM084265_1_70801089.0, CM084273_1_42287254.0, CM084274_1_42294261.1, CM084271_1_43338888.1","50","0.96","1, 4, 5","4, 5","TRUE"
"68","adapter_trim.F0-B15.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-B4-pH8.bam","-0.18","-0.56","CM084264_1_75278300.1, CM084278_1_23539431.1, CM084274_1_4694202.0, CM084266_1_57882573.0, CM084275_1_23095265.1, CM084271_1_39685141.0, CM084266_1_71148883.1, CM084271_1_7136527.1, CM084265_1_60316111.1, CM084278_1_20734376.0, CM084273_1_31865846.1, CM084275_1_126552.1, CM084269_1_45238238.0, CM084265_1_61648709.0, CM084264_1_72912659.0, CM084264_1_70174613.0, CM084265_1_73060898.0, CM084274_1_4727318.1, CM084265_1_68074592.0, CM084266_1_64002578.1, CM084267_1_9175515.0, CM084264_1_73152512.0, CM084264_1_70390974.1, CM084269_1_10663251.0, CM084270_1_39395913.0, CM084274_1_21933150.0, CM084271_1_3805850.1, CM084277_1_31027262.1, CM084266_1_68319477.0, CM084278_1_20630020.1, CM084267_1_832165.0, CM084264_1_8098050.1, CM084276_1_1510348.0, CM084269_1_43523950.1, CM084270_1_19464591.1, CM084275_1_39776636.1, CM084266_1_68478650.0, CM084279_1_31073085.0, CM084266_1_68661534.0, CM084272_1_23644236.0, CM084275_1_39394528.0, CM084265_1_70975032.1, CM084278_1_20735956.1, CM084267_1_6421422.0, CM084275_1_39781020.0, CM084265_1_72368147.1, CM084267_1_9175848.1, CM084264_1_34300890.1, CM084274_1_4773495.1, CM084272_1_23644236.1","50","0.74","1, 3","4, 5","FALSE"
"69","adapter_trim.F0-B15.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B7-pH8.bam","-0.61","-0.85","CM084266_1_57888742.0, CM084269_1_15823100.0, CM084267_1_51346515.0, CM084279_1_161176.1, CM084269_1_40338578.1, CM084275_1_35722638.0, CM084266_1_69052082.1, CM084279_1_32640578.0, CM084271_1_43868179.1, CM084270_1_32126729.1, CM084265_1_70801101.0, CM084274_1_4869924.1, CM084279_1_32666444.1, CM084270_1_46590816.0, CM084270_1_1559641.0, CM084267_1_832141.1, CM084272_1_33452056.1, CM084267_1_52896264.1, CM084272_1_18170761.0, CM084278_1_32252678.1, CM084276_1_1856082.0, CM084271_1_37170448.1, CM084274_1_4870391.1, CM084276_1_61700.1, CM084271_1_379057.0, CM084270_1_13944196.0, CM084265_1_71265272.1, CM084264_1_12084160.0, CM084267_1_6420929.1, CM084270_1_46587591.0, CM084279_1_32666409.0, CM084277_1_36521569.0, CM084276_1_38552504.0, CM084276_1_1856888.0, CM084279_1_33759487.1, CM084267_1_6421632.0, CM084270_1_47077595.0, CM084268_1_49719731.0, CM084267_1_5165711.0, CM084272_1_18194129.1, CM084266_1_68319477.0, CM084268_1_42863.1, CM084266_1_65993526.1, CM084264_1_61167161.0, CM084267_1_2081902.1, CM084265_1_72368245.1, CM084266_1_69051080.1, CM084264_1_74035920.0, CM084272_1_26336261.1, CM084277_1_4876009.0","50","1.46","2, 4","4, 5","TRUE"
"70","adapter_trim.F0-B15.bam","adapter_trim.F0-B4.bam","adapter_trim.F1-J14-pH8.bam","-0.3","-0.54","CM084274_1_5566177.0, CM084264_1_34301201.1, CM084279_1_10151202.0, CM084264_1_74800265.0, CM084276_1_1856630.1, CM084271_1_3820373.0, CM084270_1_42355495.0, CM084265_1_72078910.0, CM084275_1_660866.0, CM084267_1_51033717.0, CM084274_1_4769100.1, CM084266_1_46766309.0, CM084272_1_18194306.0, CM084274_1_4727318.1, CM084264_1_73349423.1, CM084264_1_72113815.1, CM084273_1_31866816.0, CM084279_1_1070761.1, CM084264_1_69861978.0, CM084275_1_8878521.1, CM084267_1_13261525.0, CM084265_1_68806446.0, CM084274_1_4795460.0, CM084272_1_18191577.1, CM084264_1_70471433.1, CM084264_1_8112674.1, CM084265_1_58036330.0, CM084277_1_36522229.1, CM084278_1_31960704.1, CM084278_1_22645215.0, CM084278_1_22665064.0, CM084277_1_1868384.1, CM084279_1_1070763.0, CM084278_1_22667297.1, CM084265_1_71899669.0, CM084275_1_38169332.1, CM084269_1_43529904.1, CM084265_1_72368299.0, CM084272_1_33503448.1, CM084271_1_44069731.0, CM084266_1_69545761.1, CM084266_1_63195191.0, CM084275_1_39394564.1, CM084264_1_15064482.1, CM084269_1_1558034.0, CM084264_1_75278291.0, CM084264_1_6151081.1, CM084266_1_38532344.1, CM084268_1_1508049.1, CM084266_1_57886153.1","50","0.84","1","4, 5","FALSE"
"71","adapter_trim.F0-B15.bam","adapter_trim.F0-B11.bam","adapter_trim.155.bam","-0.22","-0.45","CM084275_1_39774860.1, CM084270_1_15641821.0, CM084274_1_4793084.0, CM084269_1_1544562.0, CM084273_1_42252907.0, CM084278_1_279354.1, CM084267_1_2426156.1, CM084265_1_59220865.1, CM084275_1_35719388.0, CM084266_1_71149025.1, CM084272_1_33503418.1, CM084265_1_64784798.1, CM084279_1_10153273.1, CM084264_1_72118705.0, CM084275_1_39776486.0, CM084279_1_32915293.0, CM084269_1_43524168.0, CM084278_1_22665046.0, CM084266_1_57884345.1, CM084273_1_31863355.0, CM084279_1_32652116.1, CM084264_1_15064482.0, CM084265_1_65233014.1, CM084266_1_63468226.0, CM084269_1_1556257.0, CM084269_1_15809957.1, CM084274_1_42294261.1, CM084264_1_73926177.1, CM084271_1_44077305.0, CM084276_1_61700.0, CM084275_1_667604.1, CM084274_1_4863861.0, CM084269_1_15809963.1, CM084265_1_1816612.0, CM084271_1_44228071.0, CM084275_1_25396988.1, CM084265_1_71825876.0, CM084266_1_62468799.0, CM084267_1_11257244.0, CM084267_1_11257252.1, CM084264_1_65422.0, CM084270_1_42355495.0, CM084269_1_1556267.0, CM084274_1_42859668.1, CM084276_1_1500490.0, CM084267_1_9175515.0, CM084272_1_1726223.1, CM084267_1_1134553.1, CM084265_1_72368293.0, CM084269_1_39736980.1","50","0.67","4, 5","4, 5","TRUE"
"72","adapter_trim.F0-B15.bam","adapter_trim.F0-B7.bam","adapter_trim.254.bam","-0.33","-0.54","CM084266_1_808035.1, CM084266_1_69051064.0, CM084265_1_71926735.0, CM084276_1_1856070.1, CM084268_1_50679518.0, CM084269_1_35627068.1, CM084264_1_74191538.1, CM084265_1_65232929.1, CM084267_1_50994309.0, CM084264_1_73309406.0, CM084276_1_1855843.0, CM084264_1_69287134.0, CM084269_1_40338566.0, CM084276_1_56673.1, CM084264_1_64269877.1, CM084279_1_31409261.1, CM084266_1_62468799.0, CM084272_1_1891463.1, CM084268_1_23612506.0, CM084276_1_1856904.1, CM084266_1_69051080.1, CM084265_1_54591404.0, CM084265_1_19670958.1, CM084274_1_4864753.1, CM084268_1_50200545.0, CM084265_1_66142270.1, CM084267_1_2165108.1, CM084270_1_26890196.0, CM084266_1_57882616.0, CM084278_1_23541026.1, CM084278_1_23540722.1, CM084266_1_67239899.0, CM084276_1_38797638.1, CM084266_1_816291.1, CM084268_1_4550920.0, CM084266_1_50301468.1, CM084272_1_33497675.1, CM084265_1_19670958.0, CM084270_1_46587592.0, CM084278_1_22667307.1, CM084276_1_38772791.1, CM084268_1_28845855.0, CM084271_1_379038.0, CM084279_1_32650016.1, CM084269_1_41809356.1, CM084267_1_6421491.1, CM084279_1_10149541.0, CM084264_1_72118697.0, CM084265_1_68808156.1, CM084276_1_11705154.0","50","0.87","1, 4, 5","4, 5","TRUE"
"73","adapter_trim.F0-B15.bam","adapter_trim.F0-B16.bam","adapter_trim.F1-J372-pH75.bam","-0.62","-0.17","CM084266_1_68884692.0, CM084268_1_2832742.1, CM084270_1_4751880.0, CM084267_1_50993981.1, CM084265_1_73060663.0, CM084265_1_65204740.1, CM084274_1_4795468.1, CM084268_1_49720512.1, CM084279_1_31409037.0, CM084268_1_50202371.1, CM084277_1_5804275.0, CM084267_1_6421243.0, CM084268_1_82245.1, CM084264_1_71189810.0, CM084265_1_68868203.0, CM084275_1_25397304.0, CM084266_1_23321836.0, CM084278_1_23536923.1, CM084274_1_4796888.1, CM084274_1_4671994.0, CM084266_1_67235326.0, CM084265_1_68808156.0, CM084278_1_22654601.0, CM084278_1_23554765.1, CM084266_1_66383611.1, CM084276_1_37353147.0, CM084265_1_73061238.1, CM084272_1_33607296.0, CM084265_1_71825876.0, CM084266_1_58087797.0, CM084264_1_70466147.1, CM084266_1_69052083.1, CM084276_1_38117387.0, CM084266_1_69085555.0, CM084272_1_23578669.0, CM084271_1_287653.0, CM084268_1_4036222.0, CM084268_1_50216537.0, CM084274_1_4864753.1, CM084279_1_32649961.1, CM084267_1_6418250.1, CM084265_1_70800987.1, CM084269_1_43525440.0, CM084278_1_22665046.1, CM084274_1_4726637.1, CM084276_1_38785504.1, CM084271_1_19655820.0, CM084270_1_46588167.1, CM084274_1_4795468.1, CM084270_1_4921025.1","50","0.79","2, 3, 4, 5","4, 5","TRUE"
"74","adapter_trim.F0-B15.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-J65-pH8.bam","-0.82","-0.56","CM084279_1_32652220.1, CM084279_1_10147354.0, CM084274_1_21933035.0, CM084264_1_64874049.1, CM084272_1_29972645.0, CM084269_1_1567833.0, CM084274_1_4798805.1, CM084266_1_64723799.1, CM084274_1_42859637.0, CM084265_1_54591404.1, CM084274_1_4694551.1, CM084267_1_13231056.1, CM084272_1_33503418.0, CM084271_1_3820313.1, CM084276_1_38558603.0, CM084267_1_13261464.1, CM084272_1_18553681.0, CM084272_1_18170755.0, CM084264_1_69271981.1, CM084269_1_40447963.1, CM084272_1_29972645.0, CM084264_1_5215232.1, CM084272_1_1891463.1, CM084264_1_69287336.0, CM084275_1_524594.0, CM084271_1_44090335.1, CM084264_1_72054205.0, CM084274_1_4695106.1, CM084274_1_6125439.0, CM084278_1_20679238.1, CM084269_1_43528677.0, CM084266_1_57882616.0, CM084270_1_12307506.0, CM084265_1_68869208.1, CM084270_1_46587632.1, CM084279_1_10149541.0, CM084267_1_52092644.0, CM084272_1_1894332.0, CM084278_1_20689098.1, CM084268_1_50321875.0, CM084269_1_46689554.0, CM084275_1_23095998.0, CM084279_1_10150674.1, CM084264_1_34293018.1, CM084264_1_66522464.1, CM084270_1_4921103.0, CM084271_1_10301938.0, CM084266_1_69063996.1, CM084266_1_70706238.1, CM084268_1_50679551.0","50","1.38","1, 3","4, 5","FALSE"
"75","adapter_trim.F0-B15.bam","adapter_trim.F0-B27.bam","adapter_trim.353.bam","-0.37","-0.84","CM084279_1_10150313.0, CM084266_1_68322200.1, CM084277_1_31296163.1, CM084269_1_10663251.1, CM084264_1_66525951.0, CM084271_1_257149.0, CM084267_1_5881718.0, CM084268_1_2713891.1, CM084279_1_32666444.0, CM084276_1_6150174.1, CM084279_1_32666444.1, CM084265_1_68525973.1, CM084266_1_71149027.1, CM084274_1_4695205.1, CM084269_1_43525116.1, CM084271_1_43868189.1, CM084277_1_31027262.0, CM084275_1_40706385.0, CM084266_1_71149027.0, CM084271_1_19655878.0, CM084277_1_10628715.0, CM084275_1_39776646.1, CM084264_1_71718010.1, CM084264_1_8099092.0, CM084266_1_68643398.1, CM084278_1_8558566.1, CM084266_1_66383694.1, CM084266_1_57884309.0, CM084265_1_959800.1, CM084274_1_4727151.0, CM084269_1_1526868.0, CM084267_1_2426156.0, CM084270_1_9408154.0, CM084278_1_20635947.1, CM084275_1_39502374.1, CM084274_1_4793087.0, CM084265_1_8362505.1, CM084269_1_43524104.0, CM084272_1_33616443.1, CM084271_1_44104310.1, CM084274_1_4864682.0, CM084265_1_54595174.0, CM084265_1_71926735.1, CM084274_1_4709677.1, CM084264_1_34303458.1, CM084264_1_66561947.0, CM084269_1_42862797.0, CM084265_1_39553350.1, CM084268_1_28845823.0, CM084277_1_30953057.1","50","1.21","3","4, 5","FALSE"
"76","adapter_trim.F0-B15.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J18-pH8.bam","-0.41","-0.91","CM084276_1_2841302.0, CM084264_1_69303600.1, CM084272_1_2928852.0, CM084268_1_50225017.1, CM084271_1_7136527.0, CM084278_1_30230906.1, CM084278_1_22654720.0, CM084271_1_3814146.1, CM084276_1_1625258.1, CM084277_1_30642880.1, CM084266_1_63468218.0, CM084277_1_18535852.1, CM084274_1_4788084.1, CM084279_1_10149541.0, CM084265_1_70979994.0, CM084279_1_161074.1, CM084275_1_312851.1, CM084279_1_10147354.1, CM084275_1_40706380.0, CM084273_1_42287132.0, CM084279_1_31409052.0, CM084264_1_8112660.1, CM084264_1_8099092.0, CM084267_1_2646659.0, CM084271_1_44104310.0, CM084274_1_3692513.0, CM084269_1_1556257.0, CM084264_1_73931173.0, CM084274_1_41688611.0, CM084276_1_714435.1, CM084269_1_39736980.1, CM084265_1_73060812.0, CM084271_1_274110.1, CM084272_1_33453891.1, CM084272_1_2928852.0, CM084270_1_46588167.0, CM084274_1_4708063.1, CM084265_1_71265272.1, CM084269_1_12904900.0, CM084275_1_25388529.1, CM084277_1_18545014.0, CM084274_1_4792243.0, CM084276_1_7202997.0, CM084271_1_26325716.0, CM084271_1_19655909.1, CM084268_1_3702289.0, CM084270_1_11478201.1, CM084265_1_59221213.0, CM084271_1_43934405.1, CM084278_1_20867809.0","50","1.32","3, 5","4, 5","TRUE"
"77","adapter_trim.F0-B15.bam","adapter_trim.F0-B13.bam","adapter_trim.303.bam","-0.39","-0.54","CM084269_1_43525214.0, CM084266_1_65576820.1, CM084265_1_64196884.0, CM084278_1_22644747.0, CM084275_1_8878532.0, CM084268_1_82245.1, CM084267_1_51000190.1, CM084266_1_70940178.1, CM084266_1_57888166.1, CM084277_1_29781979.0, CM084265_1_72368172.0, CM084271_1_10301908.0, CM084275_1_1303251.1, CM084275_1_39420927.0, CM084272_1_18553681.1, CM084266_1_69806378.1, CM084264_1_72117221.1, CM084274_1_29871125.0, CM084274_1_4863726.0, CM084274_1_4773495.1, CM084272_1_36474234.0, CM084271_1_256611.1, CM084264_1_66561935.1, CM084265_1_70980049.0, CM084264_1_26771547.0, CM084271_1_23942504.1, CM084271_1_3814120.0, CM084267_1_2426144.0, CM084266_1_69051080.1, CM084278_1_22656620.0, CM084269_1_39736980.1, CM084269_1_45420488.1, CM084267_1_6420828.0, CM084266_1_69314162.1, CM084264_1_70181718.0, CM084267_1_2135737.1, CM084266_1_69623581.1, CM084264_1_69862115.0, CM084276_1_56048.1, CM084276_1_38558690.0, CM084266_1_57885157.0, CM084271_1_218855.0, CM084265_1_70979994.0, CM084274_1_4869974.1, CM084274_1_4795112.0, CM084270_1_46587591.1, CM084264_1_6151084.1, CM084265_1_1816569.1, CM084275_1_39394564.0, CM084264_1_8112674.0","50","0.93","1, 2, 4","4, 5","TRUE"
"78","adapter_trim.F0-B15.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-B3-pH8.bam","-0.28","-0.69","CM084269_1_46688972.0, CM084265_1_69916644.0, CM084267_1_3748455.0, CM084272_1_1894337.1, CM084269_1_4628639.1, CM084279_1_10150670.1, CM084275_1_327935.0, CM084276_1_20157325.1, CM084266_1_62460058.0, CM084265_1_71925470.0, CM084279_1_649298.1, CM084277_1_30165082.0, CM084271_1_19655228.1, CM084267_1_2653035.0, CM084264_1_74191575.0, CM084279_1_32641182.0, CM084271_1_44077305.0, CM084274_1_11619945.1, CM084267_1_50392661.1, CM084272_1_1596710.0, CM084265_1_70801089.1, CM084279_1_28791311.1, CM084273_1_7839324.1, CM084265_1_69924480.1, CM084279_1_31409261.0, CM084274_1_4773546.0, CM084265_1_69230159.0, CM084264_1_48147317.0, CM084267_1_11257220.1, CM084268_1_275067.0, CM084269_1_15827788.0, CM084274_1_4793160.1, CM084273_1_32683023.0, CM084268_1_28845816.0, CM084267_1_2646656.1, CM084273_1_31864741.0, CM084274_1_43090783.0, CM084264_1_34300372.1, CM084275_1_25395464.0, CM084272_1_33606995.0, CM084276_1_38787722.1, CM084266_1_70706207.0, CM084268_1_24031246.0, CM084277_1_29782029.1, CM084274_1_34976974.1, CM084274_1_4869897.0, CM084265_1_68868190.1, CM084266_1_66418368.0, CM084276_1_12399731.0, CM084264_1_34294397.1","50","0.97","4, 5","4, 5","TRUE"
"79","adapter_trim.F0-B15.bam","adapter_trim.F0-B10.bam","adapter_trim.3.bam","-0.7","-0.45","CM084264_1_74800241.1, CM084269_1_35627205.0, CM084273_1_7839210.0, CM084275_1_529192.1, CM084273_1_10424351.1, CM084271_1_39686056.0, CM084272_1_33546605.0, CM084265_1_71796317.1, CM084271_1_1052214.1, CM084272_1_33617974.0, CM084268_1_24030545.1, CM084265_1_794840.1, CM084277_1_30168380.1, CM084277_1_31296163.0, CM084278_1_23541019.1, CM084265_1_64735335.0, CM084276_1_714435.1, CM084277_1_30611561.0, CM084270_1_10495406.0, CM084265_1_68808152.0, CM084264_1_74989689.0, CM084278_1_279490.0, CM084275_1_327935.1, CM084269_1_43523945.0, CM084264_1_70471577.1, CM084269_1_43528607.0, CM084273_1_42253159.0, CM084265_1_69009992.1, CM084278_1_20591212.0, CM084272_1_33454573.1, CM084275_1_29098881.1, CM084264_1_74989681.1, CM084264_1_34301630.1, CM084278_1_20732784.0, CM084275_1_39781005.1, CM084271_1_39685141.1, CM084274_1_4863902.1, CM084272_1_1894340.1, CM084271_1_44190489.0, CM084274_1_4812546.1, CM084267_1_700054.0, CM084268_1_28845336.1, CM084265_1_68806465.1, CM084264_1_70191778.1, CM084269_1_4625303.1, CM084264_1_74266371.0, CM084266_1_59356462.0, CM084278_1_22665046.1, CM084266_1_62460085.0, CM084276_1_37353183.1","50","1.15","2, 3, 5","4, 5","TRUE"
"80","adapter_trim.F0-B15.bam","adapter_trim.F0-B13.bam","adapter_trim.F1-J206-pH75.bam","-0.58","-0.59","CM084267_1_51167096.0, CM084264_1_70173624.0, CM084278_1_22665572.1, CM084269_1_4635071.0, CM084266_1_71160177.0, CM084269_1_4636883.1, CM084264_1_69875456.0, CM084266_1_65576820.1, CM084267_1_8118559.1, CM084266_1_69056442.1, CM084266_1_66383694.1, CM084270_1_4751817.1, CM084266_1_1230901.1, CM084279_1_1062150.0, CM084277_1_30611563.1, CM084275_1_327919.0, CM084264_1_74191574.0, CM084271_1_1033788.0, CM084278_1_23542095.0, CM084267_1_13261449.1, CM084278_1_20701467.1, CM084274_1_42294261.1, CM084274_1_4868366.0, CM084274_1_4726244.0, CM084266_1_68643450.0, CM084273_1_32683023.0, CM084264_1_74989681.1, CM084271_1_44090335.0, CM084274_1_4788621.0, CM084266_1_66383694.1, CM084268_1_50200472.0, CM084275_1_39781020.1, CM084270_1_46588167.1, CM084269_1_1538788.0, CM084264_1_26771547.0, CM084272_1_1584317.1, CM084277_1_31027256.0, CM084266_1_67235326.0, CM084266_1_68515581.0, CM084271_1_1052214.1, CM084275_1_2509498.1, CM084267_1_6421555.0, CM084279_1_32641182.0, CM084266_1_71160169.0, CM084276_1_20157323.0, CM084267_1_8118540.1, CM084264_1_68689030.0, CM084277_1_10417520.0, CM084264_1_34293009.1, CM084267_1_8687423.0","50","1.17","1, 2, 4","4, 5","TRUE"
"81","adapter_trim.F0-B15.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-J312-pH75.bam","-0.32","0.08","CM084274_1_4792351.0, CM084264_1_34293018.0, CM084271_1_3821130.0, CM084264_1_69294926.1, CM084276_1_25809541.1, CM084272_1_33452045.1, CM084266_1_61737006.1, CM084265_1_68074364.1, CM084279_1_32640576.0, CM084271_1_19655820.1, CM084277_1_29782026.1, CM084272_1_27414394.1, CM084265_1_69381524.0, CM084275_1_524597.1, CM084267_1_51346515.0, CM084270_1_8244653.0, CM084265_1_71797896.0, CM084266_1_68919262.1, CM084273_1_31862642.1, CM084273_1_31863691.0, CM084275_1_126552.1, CM084266_1_58102684.1, CM084269_1_43524558.0, CM084276_1_38775936.1, CM084267_1_9176045.1, CM084274_1_4694967.1, CM084271_1_44104310.1, CM084274_1_4726242.1, CM084269_1_4635071.0, CM084269_1_4625304.0, CM084279_1_16586120.1, CM084272_1_18194995.1, CM084264_1_70182852.0, CM084269_1_1526871.1, CM084274_1_4796888.0, CM084275_1_29098652.1, CM084266_1_68642404.1, CM084266_1_69056442.0, CM084272_1_1596807.0, CM084266_1_63167173.0, CM084264_1_2740137.0, CM084265_1_70979994.1, CM084267_1_2309126.1, CM084266_1_70940178.1, CM084275_1_23075960.1, CM084273_1_31862649.0, CM084276_1_38271842.1, CM084274_1_4734019.1, CM084266_1_65993526.0, CM084270_1_46587624.1","50","0.4","4, 5","4, 5","TRUE"
"82","adapter_trim.F0-B15.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J356-pH75.bam","-0.6","-0.75","CM084279_1_10150313.0, CM084266_1_68322200.1, CM084277_1_31296163.1, CM084269_1_10663251.1, CM084264_1_66525951.0, CM084271_1_257149.0, CM084267_1_5881718.0, CM084268_1_2713891.1, CM084279_1_32666444.0, CM084276_1_6150174.1, CM084279_1_32666444.1, CM084265_1_68525973.1, CM084266_1_71149027.1, CM084274_1_4695205.1, CM084269_1_43525116.1, CM084271_1_43868189.1, CM084277_1_31027262.0, CM084275_1_40706385.0, CM084266_1_71149027.0, CM084271_1_19655878.0, CM084277_1_10628715.0, CM084275_1_39776646.1, CM084264_1_71718010.1, CM084264_1_8099092.0, CM084266_1_68643398.1, CM084278_1_8558566.1, CM084266_1_66383694.1, CM084266_1_57884309.0, CM084265_1_959800.1, CM084274_1_4727151.0, CM084269_1_1526868.0, CM084267_1_2426156.0, CM084270_1_9408154.0, CM084278_1_20635947.1, CM084275_1_39502374.1, CM084274_1_4793087.0, CM084265_1_8362505.1, CM084269_1_43524104.0, CM084272_1_33616443.1, CM084271_1_44104310.1, CM084274_1_4864682.0, CM084265_1_54595174.0, CM084265_1_71926735.1, CM084274_1_4709677.1, CM084264_1_34303458.1, CM084264_1_66561947.0, CM084269_1_42862797.0, CM084265_1_39553350.1, CM084268_1_28845823.0, CM084277_1_30953057.1","50","1.35","3, 5","4, 5","TRUE"
