"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"68","adapter_trim.F1-J210-pH75.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B3.bam","1.16","2, 3, 4, 5","2","TRUE","CM084271_1_3820313.0, CM084276_1_2855158.0, CM084274_1_4769100.0, CM084274_1_34977132.0, CM084271_1_287653.1, CM084270_1_39395914.0, CM084269_1_40438751.1, CM084269_1_43528587.1, CM084274_1_4708834.1, CM084264_1_74266331.1, CM084275_1_39491725.0, CM084264_1_74800272.1, CM084276_1_38557410.1, CM084265_1_71925452.0, CM084265_1_71796317.1, CM084268_1_50224886.0, CM084269_1_1556253.0, CM084274_1_4694282.0, CM084265_1_71826461.0, CM084279_1_1070264.0, CM084267_1_699404.0, CM084269_1_15799397.0, CM084264_1_34294469.0, CM084271_1_3816215.1, CM084272_1_33453892.0, CM084266_1_70195701.1, CM084271_1_19655820.0, CM084267_1_1134424.1, CM084274_1_4726244.0, CM084268_1_22040364.0, CM084271_1_44105575.1, CM084267_1_11257260.0, CM084269_1_40447978.0, CM084279_1_32652113.0, CM084277_1_18545080.1, CM084266_1_61737001.0, CM084265_1_68808047.1, CM084265_1_65268038.0, CM084273_1_21179270.0, CM084276_1_38558507.1, CM084278_1_25832327.0, CM084276_1_38970477.0, CM084272_1_33497675.1, CM084267_1_6420945.1, CM084277_1_18535852.0, CM084271_1_19655939.1, CM084264_1_70471578.0, CM084275_1_39780958.0, CM084265_1_71827738.1, CM084270_1_9408158.1"
"69","adapter_trim.F1-J105-pH8.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B3.bam","1.63","2, 3, 5","2","TRUE","CM084276_1_1847305.1, CM084279_1_1196447.1, CM084266_1_58088040.1, CM084270_1_42355495.1, CM084276_1_25809477.1, CM084265_1_70595159.0, CM084272_1_1891444.0, CM084267_1_9175848.0, CM084265_1_72637027.1, CM084278_1_16773822.0, CM084271_1_290137.1, CM084272_1_1311984.0, CM084274_1_4863861.0, CM084264_1_69863993.1, CM084268_1_45628.0, CM084277_1_30611507.1, CM084267_1_50994193.0, CM084278_1_23541042.0, CM084265_1_72071366.0, CM084266_1_64726584.0, CM084266_1_68322200.0, CM084277_1_29780116.1, CM084269_1_1577748.1, CM084265_1_65322091.1, CM084268_1_46448.1, CM084272_1_33515302.1, CM084275_1_66811.1, CM084276_1_61700.0, CM084266_1_64726584.1, CM084275_1_35719374.0, CM084267_1_51248500.1, CM084275_1_327936.0, CM084274_1_4863917.0, CM084264_1_2737867.0, CM084265_1_58487818.0, CM084266_1_57889053.0, CM084264_1_70173615.0, CM084264_1_73926177.1, CM084278_1_20591181.1, CM084267_1_52591726.0, CM084264_1_72075482.0, CM084274_1_4734019.1, CM084264_1_69863993.0, CM084276_1_38450614.1, CM084275_1_1212337.1, CM084272_1_1308683.1, CM084266_1_65993531.1, CM084269_1_4635071.1, CM084264_1_6956767.1, CM084268_1_14768218.1"
"70","adapter_trim.F1-J162-pH8.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B4.bam","1.26","1, 2, 4","3, 4, 5","TRUE","CM084265_1_64735166.1, CM084264_1_64269859.1, CM084266_1_70686279.1, CM084270_1_47077465.0, CM084279_1_1072367.1, CM084266_1_62460034.0, CM084277_1_5804275.1, CM084277_1_30026693.1, CM084264_1_72117194.1, CM084265_1_790976.0, CM084278_1_16773822.1, CM084264_1_72011613.1, CM084270_1_11478201.1, CM084269_1_46692137.1, CM084271_1_44106803.0, CM084268_1_49719639.1, CM084279_1_32915269.0, CM084276_1_37353183.1, CM084269_1_43529904.1, CM084278_1_20689098.1, CM084266_1_69141121.0, CM084275_1_36059252.1, CM084273_1_42294202.1, CM084269_1_40447978.1, CM084279_1_1079183.1, CM084265_1_64586069.1, CM084265_1_70974986.0, CM084266_1_70707506.0, CM084267_1_6420929.0, CM084268_1_50681646.1, CM084264_1_64487839.0, CM084273_1_31866816.0, CM084265_1_59221220.0, CM084274_1_4795482.1, CM084275_1_8878521.0, CM084266_1_57885009.0, CM084270_1_4921029.0, CM084268_1_18512798.0, CM084271_1_19655964.0, CM084264_1_6517724.0, CM084269_1_4635012.0, CM084271_1_43851366.0, CM084266_1_57882079.1, CM084268_1_47694452.1, CM084273_1_42253159.1, CM084268_1_3699701.1, CM084275_1_25395464.1, CM084275_1_8878521.0, CM084264_1_69862119.1, CM084274_1_4792092.1"
"71","adapter_trim.F1-J207-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B4.bam","1.85","2, 4","3, 4, 5","TRUE","CM084271_1_3820313.0, CM084276_1_2855158.0, CM084274_1_4769100.0, CM084274_1_34977132.0, CM084271_1_287653.1, CM084270_1_39395914.0, CM084269_1_40438751.1, CM084269_1_43528587.1, CM084274_1_4708834.1, CM084264_1_74266331.1, CM084275_1_39491725.0, CM084264_1_74800272.1, CM084276_1_38557410.1, CM084265_1_71925452.0, CM084265_1_71796317.1, CM084268_1_50224886.0, CM084269_1_1556253.0, CM084274_1_4694282.0, CM084265_1_71826461.0, CM084279_1_1070264.0, CM084267_1_699404.0, CM084269_1_15799397.0, CM084264_1_34294469.0, CM084271_1_3816215.1, CM084272_1_33453892.0, CM084266_1_70195701.1, CM084271_1_19655820.0, CM084267_1_1134424.1, CM084274_1_4726244.0, CM084268_1_22040364.0, CM084271_1_44105575.1, CM084267_1_11257260.0, CM084269_1_40447978.0, CM084279_1_32652113.0, CM084277_1_18545080.1, CM084266_1_61737001.0, CM084265_1_68808047.1, CM084265_1_65268038.0, CM084273_1_21179270.0, CM084276_1_38558507.1, CM084278_1_25832327.0, CM084276_1_38970477.0, CM084272_1_33497675.1, CM084267_1_6420945.1, CM084277_1_18535852.0, CM084271_1_19655939.1, CM084264_1_70471578.0, CM084275_1_39780958.0, CM084265_1_71827738.1, CM084270_1_9408158.1"
"72","adapter_trim.F1-J259-pH75.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B4.bam","1.14","2, 3, 4, 5","3, 4, 5","TRUE","CM084276_1_38970477.0, CM084274_1_34977105.0, CM084264_1_7131437.1, CM084264_1_26777914.1, CM084267_1_30270830.0, CM084278_1_20625578.1, CM084275_1_39502374.1, CM084266_1_63468235.0, CM084268_1_23612506.1, CM084265_1_60316111.0, CM084274_1_4694263.0, CM084278_1_23536520.0, CM084272_1_1891444.0, CM084276_1_4238124.1, CM084271_1_44075859.0, CM084276_1_38271843.1, CM084274_1_4773492.0, CM084266_1_68319474.0, CM084265_1_66143629.1, CM084279_1_10156950.0, CM084268_1_3695238.1, CM084268_1_49721854.1, CM084279_1_32650016.0, CM084277_1_30611507.1, CM084274_1_4785921.1, CM084275_1_312956.0, CM084274_1_4793173.1, CM084268_1_49720512.1, CM084274_1_4694282.1, CM084266_1_67912135.1, CM084269_1_47255758.0, CM084265_1_790962.1, CM084269_1_43529904.1, CM084266_1_69625511.1, CM084275_1_120896.1, CM084265_1_70980049.1, CM084272_1_33452338.0, CM084264_1_75506833.1, CM084268_1_2832742.1, CM084274_1_3692509.1, CM084273_1_7839417.1, CM084275_1_39394589.0, CM084270_1_19464672.0, CM084264_1_72054047.1, CM084266_1_57882606.0, CM084279_1_32640566.1, CM084275_1_23095265.1, CM084269_1_42862704.0, CM084272_1_33546605.1, CM084265_1_71831401.0"
"73","adapter_trim.F1-J6-pH8.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B4.bam","1.54","2, 3, 4, 5","3, 4, 5","TRUE","CM084269_1_12903174.0, CM084264_1_75512053.0, CM084275_1_25395462.1, CM084276_1_38539465.1, CM084265_1_64196870.1, CM084274_1_4863175.1, CM084267_1_2908962.0, CM084277_1_30953045.1, CM084275_1_1304748.1, CM084274_1_42859664.0, CM084267_1_5161043.0, CM084274_1_4726637.0, CM084265_1_72091635.1, CM084272_1_1891451.1, CM084274_1_4708735.0, CM084268_1_50323846.0, CM084266_1_58098009.0, CM084272_1_675601.0, CM084279_1_1871842.1, CM084267_1_6418250.0, CM084268_1_50790925.0, CM084274_1_34977131.0, CM084271_1_379028.0, CM084266_1_57888563.0, CM084270_1_42349010.1, CM084267_1_8118559.1, CM084264_1_72117194.0, CM084275_1_524618.0, CM084269_1_1572344.1, CM084267_1_4505277.1, CM084267_1_4505277.0, CM084264_1_72929492.1, CM084265_1_46089462.1, CM084273_1_31863792.0, CM084276_1_38539465.0, CM084275_1_40519747.1, CM084276_1_4238176.0, CM084278_1_5144747.1, CM084264_1_66525875.0, CM084279_1_33759516.1, CM084266_1_64725837.1, CM084277_1_29780894.1, CM084267_1_51000174.0, CM084264_1_6517652.1, CM084279_1_1892713.0, CM084266_1_69085555.1, CM084275_1_29098655.0, CM084272_1_1891465.1, CM084277_1_30027539.0, CM084277_1_29208301.0"
"74","adapter_trim.301.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B4.bam","1.64","2, 3, 4, 5","3, 4, 5","TRUE","CM084266_1_69625521.0, CM084264_1_69865995.1, CM084274_1_12659015.0, CM084265_1_70977429.0, CM084272_1_1704379.0, CM084266_1_61737006.0, CM084266_1_58088040.1, CM084264_1_8233152.0, CM084274_1_4863301.1, CM084273_1_32698906.1, CM084269_1_12904900.1, CM084273_1_21179270.0, CM084264_1_26773650.0, CM084266_1_62460058.0, CM084265_1_959800.0, CM084270_1_46589385.0, CM084266_1_70706207.0, CM084270_1_19461856.1, CM084266_1_71166435.0, CM084272_1_1596807.1, CM084264_1_34294469.1, CM084275_1_25388576.0, CM084275_1_524647.0, CM084275_1_1304704.1, CM084270_1_46588167.1, CM084266_1_69141161.1, CM084279_1_32641182.1, CM084268_1_18512798.1, CM084269_1_15823421.0, CM084275_1_1304701.0, CM084272_1_1596710.0, CM084279_1_1070294.0, CM084277_1_30629891.1, CM084266_1_62460100.1, CM084279_1_1070763.1, CM084276_1_37987466.1, CM084266_1_58086170.0, CM084265_1_70595157.1, CM084276_1_1625243.0, CM084264_1_26773690.1, CM084276_1_38785504.1, CM084276_1_38552579.0, CM084272_1_11675288.0, CM084265_1_72091374.1, CM084277_1_30953078.0, CM084277_1_30611605.0, CM084271_1_3822736.1, CM084270_1_2585592.0, CM084275_1_529192.0, CM084267_1_6421241.0"
"75","adapter_trim.F1-J313-pH75.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B5.bam","1.37","1","1, 4, 5","TRUE","CM084266_1_68919270.1, CM084276_1_38489687.1, CM084266_1_57889053.1, CM084270_1_46587591.0, CM084279_1_1064861.1, CM084269_1_15812960.0, CM084265_1_1229890.0, CM084270_1_10495951.0, CM084265_1_71925486.1, CM084266_1_23295280.0, CM084275_1_29098655.1, CM084272_1_18193991.0, CM084267_1_8687446.0, CM084274_1_4708735.0, CM084269_1_47265457.1, CM084271_1_11500090.0, CM084279_1_32644251.0, CM084271_1_43868179.1, CM084270_1_46589385.0, CM084278_1_22654601.0, CM084266_1_70181797.1, CM084271_1_218855.1, CM084265_1_64196884.1, CM084264_1_71189810.0, CM084279_1_31073085.1, CM084276_1_31737936.1, CM084266_1_63468234.0, CM084271_1_3821130.0, CM084271_1_290137.1, CM084279_1_1064677.0, CM084266_1_69793914.0, CM084265_1_71925202.0, CM084278_1_23536923.1, CM084267_1_48167385.0, CM084279_1_31409578.1, CM084267_1_11257260.0, CM084278_1_22665572.1, CM084273_1_37927756.1, CM084269_1_1549393.1, CM084271_1_26325720.0, CM084272_1_1584317.1, CM084266_1_69793914.0, CM084269_1_15813150.1, CM084266_1_38532344.0, CM084265_1_1229890.0, CM084269_1_43527808.1, CM084267_1_5165677.0, CM084276_1_38943253.0, CM084269_1_15809861.1, CM084269_1_15823117.0"
"76","adapter_trim.F1-J361-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B5.bam","1.37","2, 4","1, 4, 5","TRUE","CM084264_1_73931171.0, CM084278_1_22665064.1, CM084274_1_5120654.1, CM084269_1_15827759.1, CM084274_1_4796871.1, CM084270_1_42348998.1, CM084275_1_327918.1, CM084278_1_28652016.1, CM084264_1_34294660.1, CM084268_1_42745.0, CM084265_1_58036225.0, CM084266_1_23321806.0, CM084266_1_69051092.1, CM084269_1_1567396.0, CM084267_1_2652518.1, CM084274_1_7310951.1, CM084271_1_44104310.0, CM084268_1_2832740.0, CM084272_1_36474242.0, CM084267_1_51241061.1, CM084268_1_50219223.0, CM084268_1_298790.1, CM084265_1_790962.1, CM084264_1_70175500.1, CM084272_1_1726223.1, CM084273_1_42253181.1, CM084271_1_43860460.1, CM084266_1_57882780.1, CM084264_1_61227529.0, CM084274_1_4695106.1, CM084264_1_34300494.1, CM084271_1_43860417.1, CM084268_1_28855770.0, CM084279_1_10151202.1, CM084278_1_22657612.1, CM084279_1_32673936.0, CM084274_1_4793445.1, CM084265_1_70801101.0, CM084270_1_42348999.1, CM084267_1_700114.1, CM084266_1_58087794.0, CM084264_1_65422.0, CM084275_1_40706380.1, CM084276_1_25809512.0, CM084274_1_4727151.1, CM084268_1_3695238.1, CM084266_1_57884309.1, CM084278_1_4074392.0, CM084274_1_3692513.0, CM084264_1_74183870.1"
"77","adapter_trim.F1-J263-pH75.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B5.bam","1.71","1, 2, 4","1, 4, 5","TRUE","CM084264_1_73311139.0, CM084265_1_72992174.0, CM084274_1_4788638.1, CM084276_1_38117387.1, CM084264_1_70355068.0, CM084273_1_31862476.0, CM084271_1_44086160.0, CM084267_1_8687374.1, CM084266_1_64002736.1, CM084264_1_70182851.1, CM084266_1_23321830.1, CM084274_1_4788646.1, CM084271_1_274096.0, CM084271_1_43339301.0, CM084277_1_1868381.1, CM084266_1_64726664.0, CM084264_1_72117233.1, CM084269_1_35627230.0, CM084277_1_30953064.0, CM084267_1_6420945.1, CM084264_1_6517635.0, CM084264_1_69287125.1, CM084268_1_50224886.1, CM084274_1_4694916.0, CM084272_1_29973150.0, CM084273_1_42253151.0, CM084274_1_4727166.0, CM084267_1_2165108.1, CM084265_1_1816569.0, CM084269_1_43524676.1, CM084266_1_57883097.1, CM084277_1_1858867.0, CM084275_1_8878532.1, CM084264_1_70175545.1, CM084275_1_25396988.1, CM084265_1_69924624.1, CM084274_1_4727166.1, CM084276_1_38558507.0, CM084276_1_38772790.0, CM084268_1_46448.1, CM084278_1_20861266.0, CM084269_1_1572344.0, CM084266_1_68659587.1, CM084265_1_69913707.0, CM084274_1_4694282.1, CM084270_1_4920915.1, CM084266_1_62460058.1, CM084270_1_4751834.0, CM084279_1_10156984.1, CM084267_1_8118540.1"
"78","adapter_trim.F1-B16-pH75.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B5.bam","1.67","3, 5","1, 4, 5","TRUE","CM084272_1_2073141.0, CM084266_1_69623578.0, CM084266_1_62460055.0, CM084264_1_69275359.1, CM084271_1_44069731.0, CM084275_1_529155.1, CM084264_1_72054055.0, CM084264_1_69861955.1, CM084277_1_30611507.1, CM084279_1_1079183.1, CM084265_1_71265301.1, CM084278_1_8558559.0, CM084265_1_71827765.1, CM084265_1_59221309.0, CM084278_1_28652016.0, CM084276_1_1856932.1, CM084266_1_57885157.0, CM084269_1_15823954.1, CM084265_1_71925452.1, CM084268_1_49719767.1, CM084265_1_69230172.0, CM084279_1_32648014.1, CM084269_1_35627230.0, CM084279_1_10150672.1, CM084276_1_38787722.0, CM084271_1_1052216.1, CM084269_1_40337595.1, CM084276_1_38558690.0, CM084274_1_4792351.1, CM084275_1_39776496.0, CM084266_1_66377784.0, CM084276_1_38285682.1, CM084275_1_35722060.1, CM084279_1_32917233.1, CM084271_1_44090302.0, CM084268_1_50321964.0, CM084266_1_64164380.1, CM084265_1_3130643.0, CM084275_1_39780958.0, CM084265_1_69381455.0, CM084269_1_39736980.0, CM084272_1_18188792.1, CM084268_1_2832731.0, CM084270_1_4751853.0, CM084274_1_7449618.0, CM084268_1_50679570.0, CM084272_1_18191738.0, CM084266_1_63167162.1, CM084265_1_59221301.0, CM084268_1_42089.0"
"79","adapter_trim.F1-J262-pH75.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B5.bam","0.99","1, 4, 5","1, 4, 5","TRUE","CM084279_1_1072330.0, CM084274_1_42294261.1, CM084276_1_11705154.1, CM084276_1_38558604.0, CM084276_1_38117403.1, CM084266_1_69095439.1, CM084275_1_42592955.0, CM084268_1_42089.1, CM084270_1_19464591.0, CM084270_1_4921025.1, CM084278_1_24948349.0, CM084267_1_8118616.1, CM084277_1_30611496.0, CM084270_1_9401006.0, CM084264_1_75278291.1, CM084266_1_71160169.1, CM084277_1_30631457.0, CM084274_1_3691349.0, CM084265_1_69381455.1, CM084264_1_70175564.1, CM084265_1_71899669.0, CM084279_1_1064861.0, CM084264_1_66439654.1, CM084279_1_16586120.0, CM084278_1_281214.0, CM084269_1_1577700.0, CM084265_1_64527991.0, CM084271_1_379011.1, CM084264_1_2740285.0, CM084275_1_1304704.1, CM084278_1_279479.1, CM084266_1_57882581.0, CM084274_1_4788621.0, CM084265_1_64196870.0, CM084273_1_31864733.0, CM084274_1_34977132.0, CM084277_1_10628425.1, CM084275_1_327919.1, CM084267_1_30270830.1, CM084275_1_2509952.1, CM084271_1_43920589.0, CM084271_1_3820382.0, CM084272_1_1584317.1, CM084267_1_5165693.0, CM084266_1_1230887.0, CM084278_1_20858390.0, CM084265_1_59221301.1, CM084270_1_39395914.1, CM084264_1_70190075.0, CM084266_1_69623581.1"
"80","adapter_trim.F1-B11-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B5.bam","1.36","2, 4","1, 4, 5","TRUE","CM084276_1_38539465.1, CM084269_1_46858338.0, CM084266_1_57888640.0, CM084272_1_1891499.1, CM084264_1_74989681.1, CM084276_1_38552515.1, CM084274_1_4709636.1, CM084265_1_71265301.1, CM084275_1_1304702.1, CM084266_1_68319456.0, CM084276_1_12383618.0, CM084268_1_938570.0, CM084266_1_69625503.1, CM084272_1_41037487.1, CM084275_1_529192.0, CM084266_1_58087794.0, CM084276_1_62473.1, CM084265_1_71899669.0, CM084275_1_8878521.1, CM084278_1_281214.0, CM084264_1_74035910.1, CM084268_1_28845823.1, CM084266_1_70400231.0, CM084278_1_20600197.1, CM084277_1_1868694.0, CM084274_1_4686930.1, CM084274_1_4694522.1, CM084265_1_73060895.0, CM084272_1_18194995.0, CM084276_1_38558653.1, CM084272_1_1584317.0, CM084275_1_25395465.0, CM084265_1_69381455.1, CM084275_1_25396988.1, CM084278_1_23547493.1, CM084268_1_22932611.0, CM084269_1_42862797.1, CM084277_1_1858860.0, CM084279_1_10149596.0, CM084269_1_45438499.0, CM084272_1_18191744.0, CM084276_1_20157325.0, CM084269_1_1577711.0, CM084264_1_34294397.0, CM084265_1_68806414.1, CM084272_1_9069881.1, CM084273_1_42252916.1, CM084266_1_58087794.1, CM084272_1_18194192.0, CM084265_1_68074592.0"
"81","adapter_trim.F1-J209-pH75.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B5.bam","1.03","1, 3","1, 4, 5","TRUE","CM084265_1_69381534.0, CM084267_1_6421422.1, CM084266_1_64002578.0, CM084270_1_9411968.0, CM084267_1_699277.1, CM084278_1_20635947.0, CM084266_1_70531191.0, CM084274_1_42906650.1, CM084267_1_2910789.1, CM084272_1_33453618.1, CM084271_1_218791.1, CM084278_1_29698402.0, CM084269_1_43525341.0, CM084265_1_70595162.0, CM084265_1_24901907.0, CM084276_1_38772810.1, CM084278_1_22665042.0, CM084266_1_68519988.0, CM084278_1_20600197.1, CM084278_1_4074395.0, CM084271_1_379052.1, CM084267_1_9175849.0, CM084274_1_4694239.1, CM084269_1_1549190.0, CM084264_1_70355068.0, CM084275_1_66842.1, CM084276_1_38450614.0, CM084276_1_25975836.0, CM084266_1_62460055.0, CM084267_1_9175848.1, CM084264_1_34297313.0, CM084276_1_6150174.0, CM084266_1_59802398.0, CM084266_1_67736800.0, CM084264_1_6956700.1, CM084275_1_36059096.1, CM084278_1_20732798.0, CM084266_1_69141150.1, CM084272_1_2072732.1, CM084266_1_71166433.0, CM084275_1_267983.1, CM084274_1_4863779.1, CM084276_1_37352348.1, CM084269_1_15809862.0, CM084268_1_3691160.0, CM084265_1_794840.1, CM084271_1_19655878.1, CM084267_1_51248425.1, CM084275_1_39774927.1, CM084264_1_70355057.0"
"82","adapter_trim.F1-J13-pH8.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B6.bam","0.89","3, 5","1, 3","TRUE","CM084275_1_23096151.0, CM084266_1_66377772.0, CM084276_1_38558585.0, CM084265_1_68869208.0, CM084268_1_28855779.0, CM084274_1_4694967.1, CM084267_1_728194.1, CM084265_1_69381455.0, CM084278_1_279354.1, CM084266_1_64723799.1, CM084272_1_18191738.1, CM084269_1_4636404.1, CM084271_1_44083010.0, CM084275_1_23083662.1, CM084266_1_68643487.0, CM084269_1_41819713.1, CM084267_1_8687374.1, CM084279_1_1062144.0, CM084268_1_3691710.1, CM084265_1_65233014.1, CM084267_1_50993981.1, CM084274_1_4730203.1, CM084274_1_4863726.0, CM084276_1_36515301.1, CM084265_1_64581822.1, CM084267_1_2908957.1, CM084265_1_71831409.0, CM084264_1_72118711.0, CM084274_1_4798803.1, CM084265_1_60316158.1, CM084278_1_23541042.1, CM084264_1_70175500.0, CM084266_1_65401945.1, CM084277_1_29782029.0, CM084276_1_20157067.0, CM084279_1_33014997.0, CM084273_1_7839324.1, CM084277_1_31027250.0, CM084277_1_5803906.0, CM084276_1_2841302.1, CM084265_1_64765147.0, CM084275_1_328864.1, CM084270_1_46587592.1, CM084269_1_12905587.0, CM084265_1_66143640.1, CM084266_1_58102684.0, CM084268_1_42024.1, CM084273_1_32698894.1, CM084266_1_68960355.0, CM084267_1_13261525.1"
"83","adapter_trim.F1-B20-pH75.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B6.bam","1.93","2, 3, 5","1, 3","TRUE","CM084266_1_23321836.1, CM084279_1_28791311.1, CM084279_1_10147354.0, CM084279_1_10149628.1, CM084264_1_70471578.0, CM084264_1_26773675.1, CM084266_1_23295949.0, CM084266_1_69141161.1, CM084265_1_786811.0, CM084268_1_50200472.1, CM084274_1_3688102.0, CM084267_1_2652515.0, CM084269_1_15812965.1, CM084278_1_20734392.0, CM084268_1_22932623.0, CM084275_1_40706385.1, CM084264_1_68688975.1, CM084269_1_46688892.0, CM084274_1_4694239.1, CM084279_1_161458.0, CM084268_1_28845446.1, CM084266_1_57886823.1, CM084268_1_49719767.0, CM084270_1_4920968.0, CM084264_1_73931084.1, CM084267_1_2165108.0, CM084265_1_69230172.1, CM084265_1_46089269.0, CM084266_1_68643398.1, CM084265_1_71265301.0, CM084270_1_47076316.0, CM084268_1_50219223.0, CM084266_1_57882817.0, CM084270_1_47077465.1, CM084276_1_38960936.1, CM084266_1_67239899.1, CM084266_1_69085644.1, CM084279_1_10156946.1, CM084270_1_39395913.0, CM084266_1_57882847.1, CM084269_1_43525189.0, CM084279_1_10149596.1, CM084264_1_72912659.1, CM084274_1_4708745.1, CM084278_1_22667296.1, CM084276_1_37352420.1, CM084273_1_268153.0, CM084279_1_28791311.1, CM084269_1_47265457.0, CM084276_1_62473.0"
"84","adapter_trim.F1-B4-pH8.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B6.bam","1.31","1, 3","1, 3","TRUE","CM084269_1_43524676.1, CM084267_1_6421241.0, CM084276_1_38773493.0, CM084269_1_1567848.0, CM084267_1_699277.0, CM084274_1_4793087.0, CM084265_1_65204740.0, CM084272_1_23644236.0, CM084269_1_15823954.1, CM084264_1_72912659.0, CM084267_1_30269806.0, CM084276_1_38072633.0, CM084265_1_72991915.1, CM084264_1_6990394.1, CM084266_1_70707518.1, CM084266_1_58086155.1, CM084270_1_46590816.1, CM084268_1_28855770.0, CM084269_1_4635012.0, CM084273_1_32683001.0, CM084279_1_23112955.0, CM084272_1_33572878.0, CM084275_1_8878521.1, CM084267_1_50994187.0, CM084273_1_32683023.1, CM084273_1_31862397.0, CM084271_1_1034868.1, CM084271_1_19655228.0, CM084274_1_4785935.1, CM084265_1_58036330.0, CM084274_1_4862951.0, CM084273_1_31865717.1, CM084274_1_4868366.1, CM084265_1_46089443.0, CM084270_1_9408154.0, CM084270_1_46590816.0, CM084265_1_70589365.0, CM084277_1_30611563.0, CM084269_1_15813148.1, CM084270_1_15641798.0, CM084267_1_51242798.0, CM084266_1_71149025.1, CM084268_1_50323442.1, CM084268_1_42211.1, CM084275_1_8878555.0, CM084272_1_18553651.0, CM084270_1_1391764.0, CM084270_1_46587632.0, CM084271_1_39686056.1, CM084272_1_1308695.0"
"85","adapter_trim.3.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B6.bam","1.5","3","1, 3","TRUE","CM084278_1_23547493.1, CM084271_1_3814120.0, CM084273_1_31865682.1, CM084266_1_57882486.0, CM084271_1_26332994.1, CM084264_1_6151081.0, CM084266_1_70195701.1, CM084268_1_50321855.1, CM084269_1_4628748.1, CM084266_1_70181820.1, CM084268_1_18519471.0, CM084274_1_4674060.0, CM084268_1_3691693.0, CM084264_1_69271981.0, CM084267_1_13229666.1, CM084272_1_1894347.0, CM084278_1_19960942.0, CM084269_1_45438470.1, CM084268_1_2832736.0, CM084264_1_72117233.1, CM084276_1_12385340.0, CM084270_1_9411945.1, CM084279_1_1196447.1, CM084276_1_37987468.1, CM084271_1_3819544.0, CM084274_1_4869897.0, CM084269_1_43528607.1, CM084274_1_4709650.0, CM084267_1_5161043.0, CM084274_1_4793445.0, CM084274_1_3691747.0, CM084278_1_22645215.0, CM084266_1_68884692.1, CM084266_1_68320526.0, CM084266_1_65576820.0, CM084270_1_47077465.0, CM084274_1_4870202.1, CM084264_1_71721959.1, CM084271_1_44104310.1, CM084265_1_1118730.0, CM084269_1_1567396.0, CM084274_1_4869944.1, CM084264_1_73931084.0, CM084265_1_1229890.0, CM084274_1_4862784.0, CM084264_1_34301201.1, CM084269_1_42862704.0, CM084274_1_4727166.0, CM084267_1_2652518.0, CM084278_1_20861266.0"
"86","adapter_trim.353.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B6.bam","1.63","2, 3, 4, 5","1, 3","TRUE","CM084276_1_38271842.0, CM084269_1_42862716.1, CM084266_1_23295283.1, CM084271_1_218843.0, CM084267_1_5161036.0, CM084267_1_13226543.0, CM084264_1_70355068.0, CM084266_1_57882736.0, CM084264_1_64489814.0, CM084267_1_6420828.0, CM084276_1_4855640.0, CM084276_1_37987483.1, CM084268_1_28845439.1, CM084271_1_3814146.1, CM084278_1_20734513.1, CM084268_1_42009.1, CM084271_1_4574012.1, CM084275_1_25395465.0, CM084277_1_29208393.1, CM084265_1_61648598.1, CM084276_1_1500414.0, CM084279_1_31409239.0, CM084268_1_28845789.0, CM084264_1_68688356.0, CM084265_1_71795197.1, CM084278_1_23542543.0, CM084272_1_43469575.1, CM084279_1_32644251.1, CM084274_1_4778496.1, CM084268_1_24031433.0, CM084269_1_1580179.1, CM084278_1_5144630.1, CM084265_1_72368299.1, CM084269_1_1556138.1, CM084264_1_70171655.0, CM084273_1_31866087.0, CM084274_1_4792974.1, CM084274_1_4773546.1, CM084266_1_71166433.0, CM084279_1_10159275.0, CM084279_1_1064677.0, CM084266_1_68643487.0, CM084266_1_68319477.0, CM084264_1_70471566.1, CM084272_1_1308683.1, CM084265_1_70798125.0, CM084279_1_10150670.1, CM084271_1_26324154.1, CM084276_1_1856630.1, CM084279_1_31409578.1"
