"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"21","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B16-pH7.bam","CM084278_1_31960704.1, CM084265_1_64736906.1, CM084279_1_32644251.0, CM084274_1_4734039.0, CM084268_1_42211.0, CM084276_1_38559639.1, CM084269_1_1567834.0, CM084277_1_31027263.0, CM084265_1_71796309.1, CM084274_1_4869968.1, CM084264_1_34294033.0, CM084265_1_68072879.0, CM084269_1_12905592.0, CM084268_1_50693767.0, CM084276_1_38797641.1, CM084278_1_23541019.1, CM084271_1_43338888.0, CM084274_1_4773492.1, CM084274_1_4727151.0, CM084272_1_33503418.1, CM084270_1_47077595.0, CM084275_1_25393416.0, CM084266_1_58087776.1, CM084269_1_40338578.1, CM084265_1_71265301.0, CM084271_1_3805850.0, CM084265_1_70977429.0, CM084265_1_58531646.1, CM084266_1_69793914.0, CM084275_1_39420927.0","30","-0.27","-0.27","0.54","3","2, 4","FALSE"
"22","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B16-pH7.bam","CM084271_1_3820382.0, CM084265_1_61648709.1, CM084264_1_70182851.0, CM084274_1_4708745.0, CM084274_1_42859635.1, CM084269_1_15799394.0, CM084266_1_59802412.1, CM084274_1_4694551.0, CM084267_1_2652526.1, CM084269_1_12905566.1, CM084265_1_72368204.0, CM084275_1_312956.0, CM084265_1_70800987.1, CM084278_1_22665042.1, CM084268_1_3703420.1, CM084266_1_69051092.1, CM084276_1_11709759.0, CM084276_1_1510348.0, CM084267_1_6420945.1, CM084275_1_39502397.0, CM084266_1_69793914.1, CM084279_1_10150670.0, CM084267_1_6420929.0, CM084264_1_73929737.1, CM084278_1_20625152.1, CM084273_1_31862642.1, CM084279_1_1063045.1, CM084276_1_38772790.0, CM084268_1_50323846.0, CM084278_1_22654264.1","30","-0.27","-0.48","0.75","1","2, 4","FALSE"
"23","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084266_1_71149025.1, CM084269_1_45438488.0, CM084276_1_20157194.1, CM084264_1_69682047.1, CM084265_1_3130640.1, CM084269_1_46745707.0, CM084272_1_1704343.0, CM084270_1_4751880.1, CM084279_1_1196441.1, CM084274_1_4709671.1, CM084267_1_51241061.1, CM084275_1_25393709.0, CM084265_1_54595186.1, CM084265_1_72368163.1, CM084267_1_51346515.0, CM084276_1_38558690.0, CM084279_1_1070294.0, CM084275_1_40706385.0, CM084275_1_524597.1, CM084269_1_43525271.0, CM084266_1_64164269.1, CM084264_1_64489814.1, CM084272_1_9069881.0, CM084274_1_42855653.1, CM084264_1_71189810.1, CM084275_1_25393709.0, CM084265_1_64735174.1, CM084272_1_9069880.0, CM084274_1_4708033.0, CM084271_1_379032.1","30","0.13","-0.11","0.24","1, 4","2, 4","TRUE"
"24","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084276_1_38117387.0, CM084274_1_4708745.0, CM084268_1_49721854.0, CM084264_1_66561947.1, CM084264_1_68685021.1, CM084266_1_58102684.0, CM084267_1_1134553.1, CM084271_1_43547024.0, CM084264_1_70173621.0, CM084265_1_73060812.0, CM084272_1_33453891.0, CM084264_1_26771547.1, CM084279_1_32673936.0, CM084276_1_935645.1, CM084279_1_32641182.0, CM084271_1_44091713.1, CM084274_1_4792130.0, CM084268_1_3699581.1, CM084266_1_57882838.0, CM084269_1_45310961.1, CM084278_1_20734507.0, CM084271_1_44075853.0, CM084265_1_73060895.0, CM084264_1_5215232.1, CM084274_1_4868385.1, CM084266_1_57882838.0, CM084269_1_4625303.1, CM084264_1_64269877.1, CM084273_1_31866838.1, CM084271_1_44091708.0","30","-0.43","0.05","0.48","2","2, 4","TRUE"
"25","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084265_1_71925203.1, CM084279_1_1063031.1, CM084264_1_74266357.0, CM084264_1_34301630.1, CM084266_1_69632417.1, CM084264_1_74266371.1, CM084275_1_39776646.0, CM084269_1_1577700.0, CM084265_1_39553350.1, CM084271_1_44069759.1, CM084274_1_4734039.0, CM084268_1_2720906.1, CM084268_1_49721842.1, CM084278_1_22667324.0, CM084270_1_19461856.1, CM084271_1_3821109.0, CM084265_1_73061238.1, CM084270_1_46587591.1, CM084279_1_31409261.1, CM084270_1_42349010.0, CM084277_1_30953045.1, CM084267_1_51366722.0, CM084268_1_1508049.0, CM084278_1_25832327.1, CM084274_1_4863175.0, CM084265_1_70974986.0, CM084279_1_1512885.0, CM084274_1_5120580.1, CM084264_1_70175545.1, CM084276_1_25532347.0","30","-0.02","-0.04","0.06","2","2, 4","TRUE"
"26","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084265_1_71925203.1, CM084279_1_1063031.1, CM084264_1_74266357.0, CM084264_1_34301630.1, CM084266_1_69632417.1, CM084264_1_74266371.1, CM084275_1_39776646.0, CM084269_1_1577700.0, CM084265_1_39553350.1, CM084271_1_44069759.1, CM084274_1_4734039.0, CM084268_1_2720906.1, CM084268_1_49721842.1, CM084278_1_22667324.0, CM084270_1_19461856.1, CM084271_1_3821109.0, CM084265_1_73061238.1, CM084270_1_46587591.1, CM084279_1_31409261.1, CM084270_1_42349010.0, CM084277_1_30953045.1, CM084267_1_51366722.0, CM084268_1_1508049.0, CM084278_1_25832327.1, CM084274_1_4863175.0, CM084265_1_70974986.0, CM084279_1_1512885.0, CM084274_1_5120580.1, CM084264_1_70175545.1, CM084276_1_25532347.0","30","-0.61","0.26","0.87","2","2, 4","TRUE"
"27","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084266_1_68643450.1, CM084266_1_69632417.1, CM084272_1_2072764.1, CM084272_1_33607000.0, CM084266_1_68319477.0, CM084269_1_39736991.0, CM084273_1_7826703.1, CM084273_1_31862476.1, CM084264_1_72117233.1, CM084264_1_72118711.1, CM084279_1_1070264.1, CM084274_1_4796871.0, CM084266_1_71160177.0, CM084265_1_8362505.1, CM084270_1_42355495.0, CM084266_1_71224927.1, CM084267_1_5161043.0, CM084264_1_75506833.1, CM084271_1_19655820.0, CM084265_1_69004202.0, CM084271_1_337322.0, CM084266_1_69085566.0, CM084271_1_1033937.1, CM084274_1_4795112.0, CM084278_1_14913766.0, CM084272_1_2072734.1, CM084274_1_4862958.0, CM084278_1_23541775.1, CM084272_1_1307854.0, CM084266_1_62460034.1","30","-0.34","-0.16","0.5","2","2, 4","TRUE"
"28","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J227-pH7.bam","CM084274_1_4778747.1, CM084279_1_10151169.1, CM084274_1_4863872.0, CM084264_1_70173621.1, CM084272_1_43469487.1, CM084272_1_7002400.0, CM084265_1_1062071.1, CM084278_1_22667297.1, CM084275_1_38995254.0, CM084271_1_30532519.0, CM084276_1_38287449.1, CM084268_1_18512752.0, CM084277_1_30027552.0, CM084269_1_45420483.1, CM084265_1_64586070.1, CM084266_1_57888640.0, CM084276_1_2841296.1, CM084271_1_10301903.1, CM084279_1_32652220.0, CM084275_1_1304702.0, CM084275_1_23104495.0, CM084271_1_26332979.1, CM084279_1_1062135.0, CM084265_1_64585921.0, CM084269_1_41823136.1, CM084266_1_69315499.1, CM084272_1_1596808.1, CM084264_1_74989681.1, CM084264_1_73927178.0, CM084275_1_675783.0","30","-0.3","0.08","0.38","3","2, 4","FALSE"
"29","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B5-pH7.bam","CM084275_1_39502406.0, CM084266_1_23295925.0, CM084277_1_1869733.1, CM084267_1_50994193.1, CM084278_1_20865574.1, CM084271_1_37240198.1, CM084272_1_18553681.1, CM084265_1_58531646.1, CM084277_1_30635514.1, CM084276_1_1849333.0, CM084271_1_44070252.1, CM084264_1_75480216.1, CM084267_1_51366722.1, CM084274_1_4869974.1, CM084275_1_1304702.1, CM084275_1_25393263.0, CM084269_1_35642171.0, CM084271_1_43860497.1, CM084277_1_30168106.0, CM084267_1_13261464.1, CM084269_1_15809862.0, CM084265_1_71899674.1, CM084266_1_71149029.0, CM084264_1_64875158.0, CM084275_1_1304748.0, CM084265_1_59221322.0, CM084266_1_50301468.0, CM084278_1_29698392.1, CM084277_1_6198930.0, CM084264_1_75338734.0","30","-0.1","-0.45","0.55","1, 4","2, 4","TRUE"
"30","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B2-pH7.bam","CM084276_1_38539465.0, CM084275_1_42592955.1, CM084265_1_72990731.0, CM084276_1_38558546.0, CM084269_1_42862797.0, CM084269_1_47716263.1, CM084278_1_20733311.0, CM084266_1_70686279.0, CM084269_1_45420488.1, CM084277_1_36519423.1, CM084277_1_30611605.1, CM084266_1_68515581.1, CM084264_1_2738116.1, CM084279_1_161041.1, CM084264_1_68688963.0, CM084274_1_42859658.0, CM084275_1_25388888.0, CM084268_1_28855794.0, CM084266_1_69315458.1, CM084271_1_218791.1, CM084275_1_39781020.0, CM084269_1_4636406.1, CM084266_1_69052082.0, CM084275_1_8878509.0, CM084276_1_62473.1, CM084269_1_43524375.1, CM084266_1_58099055.0, CM084265_1_65268038.0, CM084272_1_33453892.0, CM084269_1_46858338.1","30","-0.26","-0.7","0.96","2, 4","2, 4","TRUE"
"31","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084275_1_39502397.1, CM084272_1_33452338.0, CM084272_1_2072764.1, CM084279_1_993504.1, CM084265_1_72368298.0, CM084264_1_73291570.1, CM084267_1_51241061.1, CM084266_1_68478650.1, CM084267_1_2426163.0, CM084266_1_70707506.0, CM084264_1_74191574.0, CM084277_1_10628425.0, CM084279_1_31409261.1, CM084278_1_5144637.1, CM084274_1_4723647.0, CM084266_1_57886823.1, CM084265_1_70577871.0, CM084266_1_68659872.1, CM084275_1_35717367.0, CM084274_1_4795049.1, CM084267_1_51248426.0, CM084274_1_4863936.1, CM084269_1_45310979.1, CM084268_1_9292474.0, CM084264_1_8098032.1, CM084270_1_4921103.1, CM084278_1_279479.0, CM084270_1_12307506.1, CM084266_1_70706263.0, CM084268_1_28845513.1","30","-0.25","-0.29","0.54","1, 4","2, 4","TRUE"
"32","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J166-pH7.bam","CM084267_1_52593725.0, CM084272_1_33503448.1, CM084266_1_816291.0, CM084274_1_4769100.0, CM084275_1_328861.1, CM084275_1_39781005.0, CM084274_1_4773524.1, CM084270_1_13944196.1, CM084277_1_31222635.1, CM084273_1_42287132.0, CM084267_1_6420945.1, CM084264_1_70188213.1, CM084264_1_34300890.0, CM084264_1_73926177.1, CM084274_1_43090783.0, CM084267_1_51241061.0, CM084276_1_38552515.1, CM084264_1_26773690.1, CM084269_1_46688892.1, CM084265_1_65232929.0, CM084264_1_72912659.1, CM084264_1_73886234.1, CM084269_1_4628639.1, CM084264_1_39013.0, CM084265_1_66141859.0, CM084264_1_64874708.1, CM084272_1_18553681.1, CM084265_1_64196870.0, CM084266_1_57888563.0, CM084273_1_31862476.1","30","-0.61","-0.22","0.83","2","2, 4","TRUE"
"33","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084276_1_37355346.0, CM084273_1_7839210.0, CM084266_1_66377784.1, CM084275_1_23096151.1, CM084266_1_71319410.0, CM084274_1_4863936.1, CM084266_1_69806294.0, CM084277_1_29780093.1, CM084266_1_38532344.1, CM084269_1_35627205.1, CM084269_1_42862718.0, CM084271_1_44075863.1, CM084269_1_15799403.1, CM084268_1_47694452.1, CM084269_1_15823421.0, CM084271_1_44086152.1, CM084265_1_59221281.1, CM084266_1_69632417.1, CM084266_1_68884692.1, CM084275_1_29098655.1, CM084266_1_57886153.1, CM084278_1_4074299.0, CM084265_1_70607188.1, CM084266_1_65576820.1, CM084265_1_59221275.0, CM084277_1_18535852.1, CM084266_1_68661534.0, CM084265_1_64527991.1, CM084266_1_70707506.0, CM084276_1_25809541.1","30","0.02","-0.2","0.22","3","2, 4","FALSE"
"34","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084266_1_65347060.0, CM084268_1_18512751.1, CM084265_1_73060663.0, CM084268_1_3710137.1, CM084264_1_34293018.1, CM084277_1_10628425.0, CM084272_1_44059306.0, CM084271_1_43868201.1, CM084267_1_9175849.0, CM084269_1_45423014.1, CM084264_1_66077502.0, CM084270_1_42348999.0, CM084274_1_4795062.0, CM084266_1_58086157.0, CM084270_1_4751856.0, CM084279_1_10149633.0, CM084266_1_69051092.1, CM084270_1_39396180.0, CM084276_1_38558653.0, CM084279_1_1063031.1, CM084276_1_54402.0, CM084269_1_43525440.0, CM084265_1_68807639.1, CM084272_1_9070882.0, CM084274_1_3692385.1, CM084271_1_44106803.1, CM084274_1_4868380.1, CM084275_1_524596.1, CM084269_1_43523945.0, CM084277_1_30631457.0","30","-0.2","-0.24","0.44","2","2, 4","TRUE"
"35","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B5-pH7.bam","CM084275_1_38995260.0, CM084269_1_15809964.1, CM084266_1_69141121.0, CM084267_1_30270830.0, CM084264_1_66522465.1, CM084264_1_69271980.0, CM084273_1_31863355.0, CM084265_1_64784798.0, CM084269_1_1563962.0, CM084275_1_36059374.1, CM084274_1_4686943.0, CM084274_1_4796888.1, CM084279_1_1063045.0, CM084265_1_71796271.0, CM084267_1_6421632.1, CM084265_1_71463753.1, CM084279_1_10153273.1, CM084274_1_4867333.0, CM084264_1_73931084.1, CM084275_1_1303251.0, CM084275_1_39338236.0, CM084276_1_38558559.1, CM084276_1_20157067.1, CM084270_1_42355508.1, CM084265_1_72992173.0, CM084265_1_794877.0, CM084279_1_10156977.1, CM084267_1_700114.1, CM084267_1_52593775.1, CM084279_1_10149547.1","30","-0.39","-0.1","0.49","2, 4","2, 4","TRUE"
"36","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J166-pH7.bam","CM084271_1_44070313.0, CM084273_1_31865208.1, CM084278_1_22660266.1, CM084271_1_3820313.1, CM084278_1_20858390.0, CM084267_1_52593725.0, CM084272_1_18194972.1, CM084275_1_39502454.0, CM084274_1_4864709.1, CM084277_1_30168380.1, CM084278_1_16773822.1, CM084265_1_72178237.1, CM084265_1_64735166.0, CM084265_1_794877.1, CM084275_1_20000943.1, CM084269_1_45238238.0, CM084266_1_1230887.0, CM084278_1_20600197.0, CM084265_1_1816612.0, CM084268_1_3699577.0, CM084266_1_69052185.0, CM084268_1_1326648.1, CM084272_1_36474234.0, CM084272_1_44059306.1, CM084266_1_64002578.1, CM084265_1_70595159.0, CM084278_1_16773822.1, CM084266_1_68659872.0, CM084275_1_524597.1, CM084264_1_74721329.1","30","-0.1","-0.04","0.14","1","2, 4","FALSE"
"37","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B10-pH7.bam","CM084268_1_1326643.0, CM084266_1_70940178.0, CM084277_1_1868384.0, CM084265_1_72992174.0, CM084265_1_72986756.1, CM084276_1_59031.1, CM084275_1_29098655.0, CM084268_1_24031315.1, CM084269_1_15823188.1, CM084274_1_4795052.1, CM084270_1_47077479.1, CM084268_1_938570.0, CM084267_1_591197.0, CM084267_1_50392699.0, CM084274_1_4694915.1, CM084264_1_73311139.0, CM084264_1_69863993.0, CM084274_1_4792130.0, CM084271_1_26325720.0, CM084276_1_12383618.0, CM084273_1_42287238.1, CM084268_1_50679551.1, CM084268_1_50200472.1, CM084270_1_1559802.0, CM084264_1_70191778.1, CM084274_1_4864709.0, CM084274_1_4788621.1, CM084266_1_70221170.0, CM084274_1_41688611.0, CM084272_1_7002400.0","30","-0.49","-0.58","1.07","1","2, 4","FALSE"
"38","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084275_1_38995260.0, CM084269_1_15809964.1, CM084266_1_69141121.0, CM084267_1_30270830.0, CM084264_1_66522465.1, CM084264_1_69271980.0, CM084273_1_31863355.0, CM084265_1_64784798.0, CM084269_1_1563962.0, CM084275_1_36059374.1, CM084274_1_4686943.0, CM084274_1_4796888.1, CM084279_1_1063045.0, CM084265_1_71796271.0, CM084267_1_6421632.1, CM084265_1_71463753.1, CM084279_1_10153273.1, CM084274_1_4867333.0, CM084264_1_73931084.1, CM084275_1_1303251.0, CM084275_1_39338236.0, CM084276_1_38558559.1, CM084276_1_20157067.1, CM084270_1_42355508.1, CM084265_1_72992173.0, CM084265_1_794877.0, CM084279_1_10156977.1, CM084267_1_700114.1, CM084267_1_52593775.1, CM084279_1_10149547.1","30","-0.24","-0.01","0.25","1","2, 4","FALSE"
"39","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084272_1_11675265.0, CM084264_1_2740137.1, CM084265_1_59221155.1, CM084265_1_64733395.1, CM084276_1_2855903.0, CM084274_1_4709671.1, CM084276_1_38558458.1, CM084274_1_4796884.0, CM084269_1_1556267.0, CM084276_1_7202888.0, CM084270_1_8244653.1, CM084276_1_62221.1, CM084272_1_36474233.1, CM084274_1_4869924.0, CM084265_1_1816578.1, CM084275_1_35722063.1, CM084271_1_30532429.1, CM084265_1_71925203.0, CM084264_1_34297313.1, CM084268_1_42008.0, CM084268_1_2832742.0, CM084272_1_33571757.1, CM084275_1_39491731.1, CM084264_1_64874049.0, CM084267_1_699428.1, CM084266_1_69051080.1, CM084271_1_342830.0, CM084264_1_65945.1, CM084274_1_4864753.0, CM084276_1_38450614.0","30","-0.1","-0.05","0.15","1, 4","2, 4","TRUE"
"40","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084278_1_31960704.1, CM084265_1_64736906.1, CM084279_1_32644251.0, CM084274_1_4734039.0, CM084268_1_42211.0, CM084276_1_38559639.1, CM084269_1_1567834.0, CM084277_1_31027263.0, CM084265_1_71796309.1, CM084274_1_4869968.1, CM084264_1_34294033.0, CM084265_1_68072879.0, CM084269_1_12905592.0, CM084268_1_50693767.0, CM084276_1_38797641.1, CM084278_1_23541019.1, CM084271_1_43338888.0, CM084274_1_4773492.1, CM084274_1_4727151.0, CM084272_1_33503418.1, CM084270_1_47077595.0, CM084275_1_25393416.0, CM084266_1_58087776.1, CM084269_1_40338578.1, CM084265_1_71265301.0, CM084271_1_3805850.0, CM084265_1_70977429.0, CM084265_1_58531646.1, CM084266_1_69793914.0, CM084275_1_39420927.0","30","0.09","-0.37","0.46","1","2, 4","FALSE"
"41","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J202-pH7.bam","CM084266_1_808035.0, CM084275_1_667604.0, CM084269_1_1567396.0, CM084272_1_18574380.0, CM084278_1_8558559.1, CM084268_1_3703420.1, CM084269_1_36339693.0, CM084272_1_1891465.1, CM084268_1_938570.1, CM084268_1_50323442.1, CM084276_1_20157233.1, CM084267_1_52591726.1, CM084270_1_12307506.1, CM084266_1_63468234.1, CM084276_1_1510348.0, CM084269_1_1580179.1, CM084275_1_38169337.0, CM084269_1_1558041.0, CM084271_1_1052214.0, CM084264_1_73604686.1, CM084278_1_16767353.0, CM084274_1_4769088.0, CM084264_1_69862115.0, CM084266_1_58093839.0, CM084278_1_22665572.1, CM084269_1_45238132.1, CM084269_1_43524375.0, CM084271_1_37237146.1, CM084269_1_15798323.0, CM084270_1_35204451.0","30","-0.17","0.04","0.21","2","2, 4","TRUE"
"42","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J227-pH7.bam","CM084279_1_32665186.0, CM084279_1_32650016.0, CM084276_1_37353162.0, CM084274_1_4812118.1, CM084273_1_32698879.0, CM084265_1_70594980.1, CM084279_1_32666444.0, CM084276_1_4855640.0, CM084270_1_8444572.1, CM084265_1_71794444.1, CM084271_1_3820373.1, CM084272_1_1726216.1, CM084266_1_69315495.0, CM084277_1_30631454.0, CM084274_1_4793177.1, CM084271_1_3821125.1, CM084269_1_39737147.0, CM084272_1_675601.0, CM084265_1_70975032.1, CM084266_1_23295918.1, CM084275_1_667184.0, CM084266_1_66377772.1, CM084271_1_3816215.1, CM084278_1_23542073.0, CM084265_1_72091635.0, CM084270_1_4921031.1, CM084278_1_25830477.0, CM084272_1_33572878.1, CM084269_1_15813374.0, CM084269_1_4635090.1","30","-0.65","-0.17","0.82","1, 4","2, 4","TRUE"
"43","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084279_1_32665186.0, CM084279_1_32650016.0, CM084276_1_37353162.0, CM084274_1_4812118.1, CM084273_1_32698879.0, CM084265_1_70594980.1, CM084279_1_32666444.0, CM084276_1_4855640.0, CM084270_1_8444572.1, CM084265_1_71794444.1, CM084271_1_3820373.1, CM084272_1_1726216.1, CM084266_1_69315495.0, CM084277_1_30631454.0, CM084274_1_4793177.1, CM084271_1_3821125.1, CM084269_1_39737147.0, CM084272_1_675601.0, CM084265_1_70975032.1, CM084266_1_23295918.1, CM084275_1_667184.0, CM084266_1_66377772.1, CM084271_1_3816215.1, CM084278_1_23542073.0, CM084265_1_72091635.0, CM084270_1_4921031.1, CM084278_1_25830477.0, CM084272_1_33572878.1, CM084269_1_15813374.0, CM084269_1_4635090.1","30","0.16","0.08","0.24","1","2, 4","FALSE"
"44","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084279_1_32644251.0, CM084269_1_46745707.1, CM084265_1_72178237.0, CM084276_1_2855799.1, CM084268_1_46382.0, CM084278_1_279479.0, CM084276_1_20157071.0, CM084278_1_16773822.0, CM084265_1_58530104.0, CM084269_1_43525440.0, CM084269_1_43524168.0, CM084265_1_68808047.1, CM084276_1_38864870.0, CM084279_1_31409052.1, CM084274_1_4862958.0, CM084274_1_4695002.1, CM084266_1_62460034.0, CM084264_1_70174613.0, CM084272_1_41037487.0, CM084274_1_5028288.1, CM084269_1_46688909.1, CM084266_1_70706235.1, CM084265_1_71899241.0, CM084276_1_38539465.1, CM084270_1_47077588.0, CM084265_1_8361584.1, CM084264_1_66525866.1, CM084277_1_30611507.1, CM084268_1_2832731.1, CM084266_1_63468235.0","30","-0.05","-0.14","0.19","2, 4","2, 4","TRUE"
"45","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B25-pH7.bam","CM084270_1_46587616.0, CM084275_1_39774878.0, CM084264_1_73886234.1, CM084265_1_72368245.1, CM084277_1_30631457.1, CM084275_1_2509950.1, CM084269_1_4628748.1, CM084278_1_22664889.0, CM084275_1_39491731.0, CM084268_1_50790925.0, CM084266_1_70707608.0, CM084264_1_72054043.0, CM084279_1_32641182.1, CM084276_1_1849333.0, CM084268_1_49721922.1, CM084272_1_33452069.0, CM084264_1_26771529.1, CM084267_1_2910789.1, CM084273_1_268148.1, CM084266_1_62460034.0, CM084278_1_22657588.0, CM084266_1_69623578.0, CM084276_1_20157194.0, CM084267_1_699404.1, CM084265_1_71899241.1, CM084278_1_29698402.1, CM084269_1_42862803.1, CM084269_1_15798360.0, CM084267_1_2652526.0, CM084268_1_50219227.1","30","-0.19","-0.38","0.57","2, 4","2, 4","TRUE"
"46","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084267_1_5165711.0, CM084272_1_26336261.1, CM084267_1_5165671.0, CM084266_1_68960355.1, CM084278_1_16774023.0, CM084279_1_161074.0, CM084278_1_20732803.1, CM084278_1_20732810.1, CM084267_1_700054.1, CM084272_1_18191577.1, CM084274_1_4694916.0, CM084278_1_16773822.1, CM084278_1_23555170.0, CM084274_1_4785935.1, CM084267_1_5881718.0, CM084266_1_23321829.1, CM084278_1_32252661.1, CM084267_1_5165677.0, CM084269_1_47255820.1, CM084269_1_1556253.1, CM084275_1_39394589.1, CM084269_1_1567833.1, CM084265_1_65233046.0, CM084264_1_34294487.0, CM084267_1_9176202.1, CM084266_1_68643450.1, CM084273_1_7839417.1, CM084279_1_23112955.0, CM084278_1_5144752.0, CM084264_1_34300372.1","30","0.07","-0.11","0.18","1, 4","2, 4","TRUE"
"47","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084271_1_760000.1, CM084264_1_34294652.0, CM084268_1_50224889.0, CM084267_1_699449.1, CM084274_1_4869977.0, CM084279_1_1060874.1, CM084271_1_44066688.1, CM084267_1_11257220.1, CM084268_1_23612534.0, CM084272_1_33571767.1, CM084271_1_3819803.1, CM084264_1_68688356.0, CM084268_1_28858766.0, CM084268_1_45628.0, CM084272_1_2073148.0, CM084269_1_1549398.1, CM084267_1_9175847.0, CM084265_1_68525973.1, CM084272_1_18188624.0, CM084271_1_379009.0, CM084272_1_33452056.0, CM084268_1_24031315.1, CM084272_1_27414394.1, CM084268_1_28851913.1, CM084269_1_35627061.1, CM084266_1_68519869.1, CM084269_1_12905590.0, CM084274_1_6125439.0, CM084267_1_2908957.1, CM084274_1_4694254.1","30","-0.17","-0.27","0.44","1","2, 4","FALSE"
"48","adapter_trim.F1-B1-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084266_1_68643450.1, CM084266_1_69632417.1, CM084272_1_2072764.1, CM084272_1_33607000.0, CM084266_1_68319477.0, CM084269_1_39736991.0, CM084273_1_7826703.1, CM084273_1_31862476.1, CM084264_1_72117233.1, CM084264_1_72118711.1, CM084279_1_1070264.1, CM084274_1_4796871.0, CM084266_1_71160177.0, CM084265_1_8362505.1, CM084270_1_42355495.0, CM084266_1_71224927.1, CM084267_1_5161043.0, CM084264_1_75506833.1, CM084271_1_19655820.0, CM084265_1_69004202.0, CM084271_1_337322.0, CM084266_1_69085566.0, CM084271_1_1033937.1, CM084274_1_4795112.0, CM084278_1_14913766.0, CM084272_1_2072734.1, CM084274_1_4862958.0, CM084278_1_23541775.1, CM084272_1_1307854.0, CM084266_1_62460034.1","30","-0.16","-0.32","0.48","2","2, 4","TRUE"
