"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"76","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084269_1_45438499.1, CM084271_1_3807705.0, CM084268_1_276378.1, CM084271_1_218843.0, CM084265_1_71265331.0, CM084265_1_71831409.1, CM084277_1_30643652.0, CM084269_1_15799397.1, CM084264_1_75278242.1, CM084264_1_34294397.0, CM084265_1_72986756.0, CM084275_1_38169338.0, CM084276_1_38772805.0, CM084264_1_65424.1, CM084267_1_51241061.0, CM084273_1_32698908.1, CM084270_1_15641795.1, CM084270_1_46589385.0, CM084278_1_20689091.0, CM084271_1_3814148.1, CM084266_1_71319410.1, CM084265_1_69230172.0, CM084266_1_57882817.1, CM084270_1_39395894.0, CM084268_1_28845446.1, CM084276_1_38558590.0, CM084274_1_4864007.1, CM084265_1_60313980.1, CM084264_1_68689030.0, CM084269_1_1572335.1, CM084276_1_38271842.0, CM084265_1_71265331.0, CM084269_1_4636406.0, CM084264_1_34300494.0, CM084272_1_1891463.1","35","-0.07","-0.22","0.29","2","3","FALSE"
"77","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084264_1_6151081.0, CM084271_1_30532481.0, CM084275_1_39776646.1, CM084274_1_7449618.1, CM084269_1_45238238.1, CM084271_1_256574.1, CM084269_1_40447963.1, CM084267_1_699449.0, CM084275_1_25393266.1, CM084278_1_23542095.0, CM084277_1_29208305.1, CM084271_1_289999.0, CM084269_1_15798363.0, CM084273_1_268153.0, CM084277_1_30027550.0, CM084278_1_279479.0, CM084265_1_14403558.1, CM084264_1_61167131.0, CM084277_1_10417520.1, CM084267_1_2081904.1, CM084279_1_31409052.1, CM084266_1_69052082.0, CM084269_1_43529904.0, CM084269_1_1567834.0, CM084267_1_11257220.1, CM084271_1_19655228.0, CM084277_1_18545080.0, CM084270_1_9413173.1, CM084271_1_19655871.0, CM084275_1_25395479.0, CM084279_1_1871842.1, CM084265_1_69915221.1, CM084270_1_4920904.1, CM084276_1_38960928.0, CM084266_1_69085644.1","35","-0.1","-0.44","0.54","2, 4","3","FALSE"
"78","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084277_1_30168380.1, CM084264_1_70471433.1, CM084275_1_35722060.1, CM084271_1_3819398.0, CM084277_1_29208392.0, CM084269_1_1549405.1, CM084272_1_43469487.1, CM084269_1_15827787.0, CM084279_1_160989.0, CM084269_1_43528677.1, CM084275_1_327935.1, CM084274_1_4694558.1, CM084266_1_57885009.0, CM084264_1_34300042.0, CM084279_1_10156950.1, CM084266_1_50301559.0, CM084265_1_68806414.1, CM084265_1_69007607.0, CM084265_1_70589360.0, CM084267_1_51167077.1, CM084266_1_71160177.0, CM084265_1_1118730.0, CM084271_1_19655939.0, CM084273_1_32683001.1, CM084265_1_64527991.0, CM084269_1_46688892.0, CM084274_1_4694239.0, CM084278_1_20635947.1, CM084266_1_58087893.1, CM084264_1_72072573.0, CM084267_1_2908060.1, CM084276_1_1625215.1, CM084276_1_1856653.1, CM084276_1_4238165.1, CM084264_1_70175551.1","35","-0.19","-0.25","0.44","1","3","FALSE"
"79","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J227-pH7.bam","CM084269_1_12905590.1, CM084266_1_68661769.1, CM084279_1_10149628.0, CM084272_1_18194957.0, CM084271_1_43339301.1, CM084266_1_64723799.0, CM084265_1_794877.0, CM084269_1_1556132.0, CM084268_1_49720512.0, CM084279_1_31409052.1, CM084270_1_47077595.0, CM084271_1_44073395.0, CM084278_1_20734376.1, CM084274_1_4792351.0, CM084268_1_49719639.0, CM084269_1_45280054.0, CM084278_1_31960704.0, CM084265_1_976180.0, CM084275_1_39502397.0, CM084275_1_120808.1, CM084268_1_50225025.1, CM084268_1_45604.0, CM084273_1_31862599.1, CM084269_1_15828548.0, CM084265_1_24901885.1, CM084279_1_10149596.1, CM084269_1_12905566.1, CM084269_1_46693817.0, CM084270_1_4920918.1, CM084265_1_72636291.1, CM084264_1_74076720.1, CM084278_1_23542552.1, CM084275_1_25395479.0, CM084273_1_214008.0, CM084278_1_22665572.0","35","-0.29","-0.05","0.34","1","3","FALSE"
"80","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J189-pH7.bam","CM084266_1_69623578.0, CM084279_1_1871842.0, CM084268_1_50679570.1, CM084267_1_11257262.1, CM084266_1_816291.0, CM084277_1_6198938.0, CM084266_1_58087045.1, CM084269_1_1544562.0, CM084266_1_68659587.1, CM084271_1_290137.1, CM084271_1_19655927.1, CM084265_1_59221309.1, CM084269_1_43524676.0, CM084266_1_1230887.0, CM084266_1_808035.0, CM084268_1_50790919.0, CM084275_1_661848.0, CM084270_1_46587607.1, CM084271_1_44134413.1, CM084271_1_19655226.0, CM084266_1_71317540.0, CM084276_1_38797638.1, CM084276_1_1847190.1, CM084266_1_58102684.0, CM084274_1_4792974.1, CM084269_1_1572991.1, CM084276_1_38117244.0, CM084269_1_43523945.0, CM084267_1_51000174.0, CM084268_1_28845336.1, CM084264_1_2740137.0, CM084265_1_68806425.1, CM084268_1_50202371.1, CM084276_1_38552504.1, CM084272_1_33515302.1","35","-0.43","-0.44","0.87","1","3","FALSE"
"81","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084278_1_23547493.0, CM084267_1_2081902.0, CM084279_1_1060874.1, CM084279_1_1062144.1, CM084278_1_23541042.1, CM084273_1_32698879.1, CM084269_1_39737147.0, CM084270_1_42345710.1, CM084264_1_75480216.0, CM084264_1_34294469.1, CM084278_1_20742383.1, CM084266_1_58102684.0, CM084274_1_4868385.0, CM084274_1_5120580.0, CM084266_1_68322173.0, CM084266_1_69063995.0, CM084267_1_9176202.0, CM084264_1_73931171.1, CM084275_1_1304748.0, CM084278_1_279490.0, CM084264_1_70182852.0, CM084268_1_50224886.0, CM084267_1_9176202.1, CM084264_1_73927104.0, CM084270_1_47077463.0, CM084272_1_1596710.0, CM084264_1_61167194.1, CM084274_1_4730203.1, CM084274_1_4793445.1, CM084274_1_4778496.1, CM084266_1_66377769.0, CM084277_1_5804551.1, CM084264_1_73308596.0, CM084270_1_9401006.1, CM084270_1_19464668.0","35","-0.2","-0.25","0.45","2, 4","3","FALSE"
"82","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084268_1_49721957.0, CM084278_1_23541019.0, CM084265_1_3130640.1, CM084275_1_23096151.1, CM084278_1_20734519.1, CM084271_1_44086152.0, CM084279_1_993504.0, CM084275_1_35720350.0, CM084278_1_16773822.0, CM084269_1_43523893.1, CM084268_1_50792945.0, CM084267_1_50993981.1, CM084271_1_30532477.0, CM084276_1_6150174.1, CM084279_1_10149628.1, CM084264_1_72054205.1, CM084279_1_10151202.0, CM084271_1_44107457.1, CM084265_1_71925442.1, CM084275_1_38995254.1, CM084279_1_32917233.0, CM084266_1_57886823.0, CM084268_1_49719742.0, CM084268_1_14768218.1, CM084264_1_34300493.0, CM084274_1_4789233.0, CM084264_1_70355068.0, CM084269_1_43528677.0, CM084274_1_42859583.1, CM084266_1_69063996.0, CM084266_1_69806293.1, CM084278_1_20733311.0, CM084271_1_340905.0, CM084275_1_39776469.0, CM084274_1_4870197.1","35","-0.36","-0.35","0.71","3","3","TRUE"
"83","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B2-pH7.bam","CM084275_1_400262.1, CM084274_1_4734036.1, CM084270_1_9413173.1, CM084279_1_1073400.1, CM084267_1_6421241.1, CM084264_1_73927178.0, CM084271_1_10303572.1, CM084276_1_1500414.0, CM084265_1_69009992.1, CM084267_1_52591726.1, CM084278_1_19961223.0, CM084271_1_11500090.0, CM084268_1_49735243.0, CM084279_1_10149628.0, CM084271_1_30532484.0, CM084265_1_69381551.1, CM084269_1_43525399.1, CM084269_1_12903174.0, CM084267_1_51033717.1, CM084274_1_42859658.0, CM084270_1_46587607.1, CM084276_1_25975836.1, CM084266_1_58087775.1, CM084270_1_12307506.0, CM084276_1_1856639.1, CM084266_1_67239899.0, CM084271_1_44091713.1, CM084270_1_46590815.1, CM084277_1_6198970.1, CM084275_1_4345708.0, CM084274_1_4694551.0, CM084264_1_74266371.0, CM084265_1_69916749.0, CM084265_1_791030.0, CM084266_1_57889053.0","35","-0.3","-0.25","0.55","3","3","TRUE"
"84","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084274_1_4773495.0, CM084269_1_42862779.0, CM084266_1_58087797.1, CM084271_1_3820313.0, CM084269_1_1556267.0, CM084277_1_30642880.0, CM084270_1_4921089.1, CM084264_1_70173615.0, CM084267_1_6421243.0, CM084265_1_71899680.0, CM084269_1_40337595.0, CM084265_1_69381534.0, CM084265_1_46089443.1, CM084267_1_727876.1, CM084279_1_10149633.1, CM084264_1_34301201.1, CM084265_1_70609248.1, CM084269_1_47265482.0, CM084265_1_59221281.1, CM084272_1_2928852.1, CM084266_1_71160177.0, CM084264_1_34294397.1, CM084268_1_50225502.0, CM084268_1_9292527.1, CM084272_1_18191744.1, CM084268_1_28851946.1, CM084265_1_66689301.1, CM084271_1_30532481.0, CM084276_1_38772791.0, CM084277_1_30505565.0, CM084264_1_6956700.0, CM084274_1_4795479.0, CM084264_1_2738116.1, CM084269_1_42862716.0, CM084269_1_43525440.0","35","-0.37","-0.16","0.53","2","3","FALSE"
"85","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J166-pH7.bam","CM084274_1_4793177.1, CM084266_1_57882838.0, CM084266_1_70707515.0, CM084270_1_8242350.0, CM084272_1_7002402.0, CM084270_1_9413173.0, CM084276_1_38552515.1, CM084277_1_29780644.0, CM084274_1_4793445.0, CM084277_1_5804275.1, CM084265_1_69915221.1, CM084269_1_40451682.1, CM084269_1_40337595.1, CM084278_1_23541042.1, CM084269_1_39737147.1, CM084266_1_70686279.0, CM084274_1_34977142.0, CM084264_1_69902963.0, CM084271_1_44077330.1, CM084269_1_41819713.1, CM084276_1_1849333.1, CM084269_1_47255823.1, CM084270_1_4921025.1, CM084275_1_39776486.0, CM084269_1_15798357.1, CM084268_1_3704001.0, CM084265_1_71825876.1, CM084275_1_35717364.0, CM084265_1_24898734.0, CM084264_1_72117233.0, CM084275_1_675849.0, CM084268_1_3703420.0, CM084271_1_44066688.0, CM084278_1_22654265.0, CM084274_1_4795058.0","35","0.1","-0.39","0.49","2","3","FALSE"
"86","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B12-pH7.bam","CM084266_1_68883042.1, CM084272_1_33515302.0, CM084276_1_38785557.0, CM084275_1_35722058.1, CM084276_1_38785504.0, CM084273_1_31865957.0, CM084268_1_9292468.1, CM084266_1_58087794.0, CM084264_1_34294660.1, CM084274_1_4704387.1, CM084268_1_3697521.0, CM084279_1_1070294.0, CM084271_1_44066688.1, CM084268_1_28845823.0, CM084271_1_44073395.1, CM084269_1_35627061.1, CM084265_1_8362505.1, CM084268_1_3710137.0, CM084265_1_72986756.1, CM084271_1_7137856.1, CM084267_1_9176045.0, CM084264_1_73291570.1, CM084271_1_19655878.1, CM084266_1_52832550.1, CM084267_1_50392657.0, CM084266_1_50301468.1, CM084273_1_42287238.0, CM084272_1_1596807.1, CM084265_1_1062161.0, CM084264_1_69757037.0, CM084264_1_26771529.0, CM084265_1_73060616.1, CM084265_1_68072879.1, CM084279_1_929045.1, CM084273_1_32683002.1","35","0","-0.29","0.29","1","3","FALSE"
"87","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084267_1_700114.0, CM084271_1_3819548.1, CM084264_1_73152605.1, CM084271_1_10301938.0, CM084264_1_66439628.1, CM084277_1_10417489.0, CM084271_1_26325707.1, CM084269_1_46733053.0, CM084266_1_23295280.1, CM084274_1_4796079.1, CM084264_1_75480216.1, CM084273_1_31865846.1, CM084276_1_25813402.1, CM084264_1_73152528.1, CM084267_1_2653035.1, CM084278_1_22667331.0, CM084265_1_65232929.0, CM084274_1_4694522.1, CM084266_1_70400231.0, CM084278_1_20623588.0, CM084266_1_68884692.1, CM084275_1_35722058.1, CM084272_1_33623932.0, CM084265_1_8361584.0, CM084272_1_36474160.1, CM084266_1_71149023.1, CM084272_1_2073141.0, CM084274_1_4694558.1, CM084271_1_10301897.0, CM084270_1_4921089.0, CM084274_1_4862784.1, CM084264_1_26777912.0, CM084278_1_8558512.1, CM084279_1_1062150.1, CM084275_1_35719374.1","35","-0.27","-0.35","0.62","2, 4","3","FALSE"
"88","adapter_trim.F1-B3-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084277_1_30168380.1, CM084264_1_70471433.1, CM084275_1_35722060.1, CM084271_1_3819398.0, CM084277_1_29208392.0, CM084269_1_1549405.1, CM084272_1_43469487.1, CM084269_1_15827787.0, CM084279_1_160989.0, CM084269_1_43528677.1, CM084275_1_327935.1, CM084274_1_4694558.1, CM084266_1_57885009.0, CM084264_1_34300042.0, CM084279_1_10156950.1, CM084266_1_50301559.0, CM084265_1_68806414.1, CM084265_1_69007607.0, CM084265_1_70589360.0, CM084267_1_51167077.1, CM084266_1_71160177.0, CM084265_1_1118730.0, CM084271_1_19655939.0, CM084273_1_32683001.1, CM084265_1_64527991.0, CM084269_1_46688892.0, CM084274_1_4694239.0, CM084278_1_20635947.1, CM084266_1_58087893.1, CM084264_1_72072573.0, CM084267_1_2908060.1, CM084276_1_1625215.1, CM084276_1_1856653.1, CM084276_1_4238165.1, CM084264_1_70175551.1","35","0","-0.03","0.03","1","3","FALSE"
"89","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J202-pH7.bam","CM084266_1_68883042.1, CM084272_1_33515302.0, CM084276_1_38785557.0, CM084275_1_35722058.1, CM084276_1_38785504.0, CM084273_1_31865957.0, CM084268_1_9292468.1, CM084266_1_58087794.0, CM084264_1_34294660.1, CM084274_1_4704387.1, CM084268_1_3697521.0, CM084279_1_1070294.0, CM084271_1_44066688.1, CM084268_1_28845823.0, CM084271_1_44073395.1, CM084269_1_35627061.1, CM084265_1_8362505.1, CM084268_1_3710137.0, CM084265_1_72986756.1, CM084271_1_7137856.1, CM084267_1_9176045.0, CM084264_1_73291570.1, CM084271_1_19655878.1, CM084266_1_52832550.1, CM084267_1_50392657.0, CM084266_1_50301468.1, CM084273_1_42287238.0, CM084272_1_1596807.1, CM084265_1_1062161.0, CM084264_1_69757037.0, CM084264_1_26771529.0, CM084265_1_73060616.1, CM084265_1_68072879.1, CM084279_1_929045.1, CM084273_1_32683002.1","35","-0.24","-0.07","0.31","1, 4","1","TRUE"
"90","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084268_1_49721957.0, CM084278_1_23541019.0, CM084265_1_3130640.1, CM084275_1_23096151.1, CM084278_1_20734519.1, CM084271_1_44086152.0, CM084279_1_993504.0, CM084275_1_35720350.0, CM084278_1_16773822.0, CM084269_1_43523893.1, CM084268_1_50792945.0, CM084267_1_50993981.1, CM084271_1_30532477.0, CM084276_1_6150174.1, CM084279_1_10149628.1, CM084264_1_72054205.1, CM084279_1_10151202.0, CM084271_1_44107457.1, CM084265_1_71925442.1, CM084275_1_38995254.1, CM084279_1_32917233.0, CM084266_1_57886823.0, CM084268_1_49719742.0, CM084268_1_14768218.1, CM084264_1_34300493.0, CM084274_1_4789233.0, CM084264_1_70355068.0, CM084269_1_43528677.0, CM084274_1_42859583.1, CM084266_1_69063996.0, CM084266_1_69806293.1, CM084278_1_20733311.0, CM084271_1_340905.0, CM084275_1_39776469.0, CM084274_1_4870197.1","35","0.06","-0.36","0.42","3","1","FALSE"
"91","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084267_1_6420929.0, CM084276_1_38558670.1, CM084264_1_61167161.1, CM084265_1_64969584.1, CM084279_1_10150674.1, CM084269_1_45438499.0, CM084264_1_34291216.1, CM084266_1_57885157.1, CM084264_1_75480216.0, CM084272_1_33452338.1, CM084271_1_3820373.1, CM084266_1_63167173.1, CM084276_1_38117387.1, CM084276_1_38773525.0, CM084265_1_71794444.0, CM084266_1_58087784.0, CM084264_1_34294033.1, CM084276_1_38539342.0, CM084275_1_327919.0, CM084264_1_73311149.0, CM084265_1_71831292.0, CM084276_1_11709759.1, CM084272_1_1891444.1, CM084274_1_4869924.1, CM084265_1_64196884.1, CM084266_1_70221170.1, CM084265_1_68806446.0, CM084265_1_71925203.1, CM084274_1_4773524.0, CM084279_1_1072330.1, CM084264_1_72118705.0, CM084276_1_1625254.1, CM084271_1_44086137.0, CM084274_1_4773546.1, CM084265_1_71794015.0","35","-0.58","-0.26","0.84","3","1","FALSE"
"92","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B15-pH7.bam","CM084274_1_4869825.1, CM084272_1_18194972.1, CM084265_1_71828881.0, CM084271_1_43860497.0, CM084265_1_64735421.0, CM084271_1_43868201.0, CM084270_1_10495977.1, CM084264_1_70188213.0, CM084270_1_10495406.1, CM084264_1_34294652.1, CM084279_1_161440.1, CM084265_1_59221322.0, CM084274_1_4773522.1, CM084265_1_69230159.0, CM084268_1_1326648.1, CM084264_1_26771547.0, CM084278_1_4074395.1, CM084278_1_5144630.1, CM084269_1_1556935.0, CM084277_1_10417524.1, CM084277_1_30611507.1, CM084265_1_73061238.0, CM084274_1_5028297.0, CM084272_1_33515314.0, CM084264_1_71718001.1, CM084264_1_75278300.0, CM084279_1_10147216.0, CM084265_1_68869491.0, CM084265_1_19672164.1, CM084274_1_4869791.1, CM084269_1_46688892.0, CM084270_1_10496921.1, CM084264_1_34294033.0, CM084274_1_4694239.0, CM084275_1_25397304.1","35","-0.61","-0.46","1.07","3","1","FALSE"
"93","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084270_1_15641821.0, CM084277_1_1868381.1, CM084279_1_1064676.0, CM084270_1_47077551.1, CM084275_1_120896.0, CM084274_1_4863861.0, CM084276_1_12392691.1, CM084271_1_43868181.1, CM084266_1_57888563.1, CM084269_1_1544562.0, CM084267_1_2653035.1, CM084271_1_26332979.1, CM084275_1_29098876.1, CM084271_1_3821130.1, CM084267_1_8118540.0, CM084264_1_74191573.1, CM084269_1_15823423.0, CM084265_1_59220865.1, CM084276_1_1856094.0, CM084271_1_37244938.0, CM084274_1_5046195.1, CM084271_1_3820373.1, CM084266_1_69632418.0, CM084273_1_21179215.1, CM084271_1_7136506.1, CM084271_1_19655939.1, CM084273_1_32683016.1, CM084277_1_35287266.1, CM084274_1_4792974.0, CM084264_1_70181718.1, CM084275_1_400276.0, CM084265_1_69916749.0, CM084264_1_8099092.1, CM084265_1_69007603.0, CM084276_1_2874135.0","35","-0.08","0.01","0.09","2","1","FALSE"
"94","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084270_1_46587632.1, CM084265_1_66143673.1, CM084279_1_32662843.1, CM084267_1_9176202.0, CM084271_1_43860422.0, CM084269_1_1558034.1, CM084278_1_16767343.1, CM084271_1_44073407.1, CM084270_1_8444534.1, CM084266_1_64723817.0, CM084275_1_38995260.1, CM084269_1_4628639.1, CM084274_1_42294261.1, CM084264_1_73926177.0, CM084276_1_61700.1, CM084265_1_71926735.1, CM084265_1_70801089.1, CM084272_1_18194957.1, CM084267_1_50994193.1, CM084272_1_29973150.1, CM084265_1_58487819.1, CM084266_1_57882838.1, CM084277_1_1858860.1, CM084267_1_5165671.1, CM084266_1_68643398.1, CM084265_1_73061223.1, CM084279_1_32640566.0, CM084266_1_69632418.1, CM084268_1_46448.1, CM084266_1_66483880.1, CM084275_1_400320.1, CM084264_1_68688963.0, CM084264_1_74800272.0, CM084274_1_4868380.0, CM084277_1_4875961.1","35","-0.66","-0.12","0.78","1","1","TRUE"
"95","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084267_1_2908966.0, CM084269_1_46858338.0, CM084264_1_70355122.0, CM084276_1_1625423.1, CM084264_1_5215232.1, CM084264_1_74191538.0, CM084266_1_64002578.1, CM084264_1_34294660.1, CM084269_1_15827788.1, CM084264_1_73291573.0, CM084272_1_18194306.0, CM084264_1_70174668.1, CM084272_1_18191744.1, CM084272_1_1894338.1, CM084274_1_43090783.0, CM084273_1_10424357.1, CM084264_1_64487845.0, CM084274_1_4695205.1, CM084266_1_64723748.0, CM084278_1_4074392.0, CM084269_1_39737147.0, CM084265_1_73060895.1, CM084270_1_47076332.1, CM084267_1_51242797.0, CM084274_1_4704387.0, CM084265_1_66146092.1, CM084266_1_58915367.0, CM084279_1_28791311.0, CM084277_1_36519423.1, CM084264_1_72075482.1, CM084276_1_2841302.1, CM084266_1_58087045.0, CM084275_1_328861.0, CM084268_1_3692649.1, CM084269_1_46688892.0","35","-0.14","-0.14","0.28","2","1","FALSE"
"96","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J189-pH7.bam","CM084271_1_43849246.0, CM084266_1_23295280.1, CM084275_1_529192.1, CM084266_1_23296704.1, CM084279_1_10149541.0, CM084276_1_1856094.1, CM084278_1_20735956.1, CM084265_1_64586070.0, CM084265_1_64735335.0, CM084267_1_8118540.0, CM084266_1_59364074.0, CM084264_1_70355057.0, CM084266_1_68200825.0, CM084273_1_7839324.1, CM084264_1_2738113.1, CM084273_1_42255116.1, CM084276_1_20157075.1, CM084264_1_69271981.0, CM084267_1_52112064.0, CM084265_1_959807.0, CM084270_1_46589386.0, CM084271_1_7137729.1, CM084268_1_50681648.1, CM084272_1_29972645.0, CM084279_1_32652220.1, CM084274_1_4793160.1, CM084264_1_70175564.1, CM084267_1_3748455.0, CM084274_1_21938486.0, CM084275_1_39776496.0, CM084265_1_68807634.0, CM084264_1_72912659.0, CM084277_1_30953064.0, CM084264_1_69539449.0, CM084266_1_71319410.1","35","-0.17","-0.44","0.61","1","1","TRUE"
"97","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084266_1_69623578.0, CM084279_1_1871842.0, CM084268_1_50679570.1, CM084267_1_11257262.1, CM084266_1_816291.0, CM084277_1_6198938.0, CM084266_1_58087045.1, CM084269_1_1544562.0, CM084266_1_68659587.1, CM084271_1_290137.1, CM084271_1_19655927.1, CM084265_1_59221309.1, CM084269_1_43524676.0, CM084266_1_1230887.0, CM084266_1_808035.0, CM084268_1_50790919.0, CM084275_1_661848.0, CM084270_1_46587607.1, CM084271_1_44134413.1, CM084271_1_19655226.0, CM084266_1_71317540.0, CM084276_1_38797638.1, CM084276_1_1847190.1, CM084266_1_58102684.0, CM084274_1_4792974.1, CM084269_1_1572991.1, CM084276_1_38117244.0, CM084269_1_43523945.0, CM084267_1_51000174.0, CM084268_1_28845336.1, CM084264_1_2740137.0, CM084265_1_68806425.1, CM084268_1_50202371.1, CM084276_1_38552504.1, CM084272_1_33515302.1","35","-0.12","-0.43","0.55","2, 4","1","FALSE"
"98","adapter_trim.F1-B4-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B18-pH7.bam","CM084265_1_1118730.1, CM084271_1_44073407.0, CM084265_1_68806425.1, CM084266_1_69085644.0, CM084278_1_22665572.0, CM084268_1_49720512.1, CM084265_1_72992174.1, CM084264_1_68685021.1, CM084276_1_1856904.0, CM084276_1_37353147.0, CM084271_1_7137729.0, CM084274_1_4870197.1, CM084269_1_1567396.0, CM084276_1_38970473.0, CM084275_1_327918.0, CM084269_1_41819713.0, CM084266_1_57882736.0, CM084267_1_956424.1, CM084271_1_43868181.0, CM084264_1_75338719.1, CM084276_1_1856094.0, CM084276_1_12399731.1, CM084276_1_2841292.0, CM084264_1_73283219.1, CM084267_1_2653040.1, CM084276_1_1625215.1, CM084269_1_1558064.1, CM084266_1_67235326.0, CM084278_1_4074299.0, CM084266_1_66377769.0, CM084271_1_3822772.1, CM084266_1_67239897.0, CM084270_1_9413173.1, CM084269_1_15817354.1, CM084276_1_38773527.1","35","0.03","-0.2","0.23","1","1","TRUE"
