"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"61","adapter_trim.F1-J264-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B25.bam","-1.22","2, 4","1, 3, 4, 5","TRUE","CM084266_1_68919215.1, CM084274_1_4708033.0, CM084265_1_69230172.0, CM084265_1_64196870.0, CM084277_1_30953033.0, CM084264_1_69287336.0, CM084276_1_38773530.0, CM084269_1_1567360.0, CM084266_1_23296704.0, CM084276_1_25532347.0, CM084267_1_51242798.1, CM084269_1_42862695.0, CM084271_1_44090310.0, CM084275_1_29098881.0, CM084279_1_32650016.1, CM084270_1_47077551.0, CM084271_1_44075863.1, CM084269_1_15799434.1, CM084266_1_57885157.0, CM084277_1_30505537.1, CM084277_1_30027057.0, CM084268_1_49720454.0, CM084268_1_1508040.0, CM084268_1_50679551.1, CM084274_1_4795482.1, CM084266_1_67239927.0, CM084275_1_36064332.0, CM084265_1_69004214.0, CM084269_1_15809964.0, CM084268_1_9292468.1, CM084264_1_34300042.0, CM084265_1_70589360.1, CM084271_1_44090335.0, CM084279_1_161041.0, CM084264_1_6990362.0, CM084276_1_38558458.1, CM084270_1_972098.1, CM084272_1_18194129.1, CM084264_1_70466152.0, CM084271_1_7136506.1, CM084271_1_44090307.1, CM084269_1_39737147.0, CM084269_1_42862718.0, CM084273_1_42252907.1, CM084277_1_30953057.1, CM084275_1_25395462.0, CM084266_1_70400231.1, CM084274_1_11694910.0, CM084266_1_69063996.1, CM084267_1_727876.0"
"62","adapter_trim.104.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B25.bam","-0.96","3, 5","1, 3, 4, 5","TRUE","CM084278_1_20865574.0, CM084276_1_1625254.0, CM084278_1_20625152.0, CM084267_1_6420853.1, CM084267_1_50993881.1, CM084266_1_66485296.1, CM084265_1_959800.1, CM084269_1_1572991.0, CM084267_1_6421475.0, CM084265_1_72636296.1, CM084270_1_4921029.1, CM084274_1_4796871.1, CM084269_1_46689554.1, CM084278_1_20861266.0, CM084266_1_70706208.0, CM084279_1_32644251.0, CM084271_1_1033926.0, CM084269_1_15820188.0, CM084264_1_73604407.0, CM084264_1_34293018.0, CM084264_1_70173621.1, CM084264_1_72054047.1, CM084264_1_74721251.0, CM084269_1_43525189.1, CM084266_1_70706207.1, CM084269_1_1556253.1, CM084266_1_68661769.0, CM084265_1_1816578.1, CM084268_1_49719731.0, CM084268_1_50200456.0, CM084265_1_68789108.1, CM084264_1_73152605.0, CM084279_1_31409578.0, CM084279_1_1072342.0, CM084277_1_31027263.0, CM084277_1_36519491.0, CM084277_1_31296163.1, CM084270_1_19464627.0, CM084271_1_19655927.1, CM084265_1_70589365.1, CM084267_1_6421555.1, CM084265_1_66143629.1, CM084272_1_1584317.1, CM084267_1_11257262.0, CM084275_1_66834.0, CM084268_1_18512798.1, CM084276_1_935739.1, CM084274_1_4708749.0, CM084266_1_69051064.1, CM084276_1_20157075.1"
"63","adapter_trim.F1-B7-pH8.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B25.bam","-1.57","1, 4, 5","1, 3, 4, 5","TRUE","CM084268_1_42024.0, CM084275_1_38169337.0, CM084274_1_4732023.1, CM084274_1_3691337.0, CM084269_1_1556175.0, CM084277_1_1868699.1, CM084279_1_10147347.1, CM084271_1_44075853.1, CM084268_1_2706209.0, CM084269_1_43528550.1, CM084272_1_1883067.1, CM084274_1_4864682.0, CM084270_1_4920968.1, CM084269_1_43525271.1, CM084268_1_45628.0, CM084269_1_40447978.1, CM084268_1_276380.1, CM084268_1_50315.1, CM084266_1_57883008.0, CM084276_1_37353202.0, CM084273_1_32698906.1, CM084272_1_675601.0, CM084271_1_44190489.0, CM084272_1_18188624.1, CM084276_1_25809361.1, CM084276_1_2855158.0, CM084264_1_75506833.0, CM084276_1_20157320.0, CM084271_1_30532519.1, CM084265_1_71831409.0, CM084269_1_46858338.0, CM084273_1_42287132.1, CM084266_1_68515581.0, CM084274_1_4863936.0, CM084277_1_31296163.1, CM084270_1_42348998.0, CM084270_1_46588167.0, CM084277_1_35287257.1, CM084275_1_660866.1, CM084270_1_42355544.0, CM084264_1_64874708.0, CM084264_1_75506833.0, CM084269_1_43525399.0, CM084275_1_39776496.0, CM084270_1_4920915.1, CM084276_1_37352348.0, CM084271_1_4574012.1, CM084274_1_4708834.1, CM084269_1_1549405.0, CM084274_1_4694551.0"
"64","adapter_trim.253.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B25.bam","-1.62","2, 3, 4, 5","1, 3, 4, 5","TRUE","CM084265_1_66143640.1, CM084272_1_18574376.0, CM084271_1_257176.0, CM084266_1_57886823.0, CM084268_1_28851946.0, CM084279_1_32917232.1, CM084274_1_4709636.1, CM084264_1_2737868.1, CM084268_1_18519472.0, CM084265_1_68806446.0, CM084267_1_2653035.1, CM084269_1_43527808.0, CM084277_1_29780894.1, CM084264_1_26771529.1, CM084271_1_379028.1, CM084265_1_70609248.1, CM084275_1_25397304.1, CM084275_1_39394589.1, CM084278_1_22644747.0, CM084278_1_281214.0, CM084264_1_73309406.0, CM084265_1_68074267.1, CM084267_1_51346515.0, CM084271_1_344406.0, CM084264_1_8112731.1, CM084266_1_69141150.1, CM084275_1_23104495.1, CM084266_1_71317540.1, CM084273_1_32698894.0, CM084269_1_4635090.1, CM084265_1_71800566.1, CM084267_1_52092638.0, CM084275_1_23075960.1, CM084275_1_8878522.0, CM084265_1_71796271.0, CM084277_1_30168398.1, CM084265_1_71795197.1, CM084278_1_4074311.0, CM084274_1_34976974.1, CM084273_1_31864733.0, CM084264_1_73300783.1, CM084264_1_73929737.0, CM084279_1_1882771.1, CM084274_1_4778747.0, CM084265_1_39553350.1, CM084274_1_3692385.1, CM084275_1_29098655.1, CM084276_1_38072623.0, CM084273_1_31865957.1, CM084266_1_58915367.0"
"65","adapter_trim.F1-B11-pH8.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B25.bam","0.23","1, 4, 5","1, 3, 4, 5","TRUE","CM084275_1_312956.0, CM084278_1_30230906.0, CM084275_1_40706380.1, CM084264_1_75512085.1, CM084271_1_10301903.0, CM084278_1_22665064.0, CM084269_1_43523945.1, CM084278_1_20734376.0, CM084268_1_2720940.0, CM084276_1_2855917.1, CM084278_1_22644846.0, CM084265_1_71265314.1, CM084269_1_1567498.1, CM084275_1_524596.1, CM084277_1_30168073.1, CM084277_1_29781980.0, CM084266_1_69141202.0, CM084278_1_8558566.0, CM084265_1_785374.0, CM084273_1_42285391.0, CM084267_1_2233926.0, CM084279_1_649336.0, CM084267_1_3748455.1, CM084266_1_65571765.0, CM084271_1_44091708.0, CM084266_1_57889035.1, CM084274_1_3688102.0, CM084276_1_2841302.1, CM084266_1_71148883.0, CM084272_1_18194019.0, CM084276_1_38558653.0, CM084276_1_38772810.1, CM084274_1_4723640.0, CM084271_1_44190417.1, CM084272_1_2072734.1, CM084279_1_10149596.0, CM084272_1_44059306.1, CM084279_1_32665186.0, CM084265_1_68807634.0, CM084269_1_15828546.0, CM084264_1_69539449.0, CM084270_1_12307511.1, CM084272_1_33515314.1, CM084264_1_15064138.0, CM084275_1_39394564.0, CM084268_1_1508040.0, CM084275_1_39394589.0, CM084265_1_1816585.0, CM084265_1_64584031.0, CM084277_1_6198930.0"
"66","adapter_trim.F1-J210-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B3.bam","-1.31","2, 4, 5","2","TRUE","CM084279_1_32644179.1, CM084277_1_4875899.1, CM084275_1_1304750.0, CM084265_1_58036225.1, CM084272_1_7002402.1, CM084268_1_50225351.0, CM084271_1_43860417.0, CM084266_1_66483880.0, CM084274_1_4694263.1, CM084264_1_8099096.1, CM084266_1_57888166.0, CM084269_1_15799397.0, CM084266_1_1230887.1, CM084266_1_69051090.1, CM084265_1_72368172.1, CM084276_1_12392691.1, CM084276_1_38773530.1, CM084266_1_70706208.0, CM084266_1_57841523.0, CM084269_1_1567133.0, CM084266_1_64725871.1, CM084276_1_38970482.1, CM084278_1_8558512.0, CM084264_1_74266331.0, CM084266_1_1230901.1, CM084269_1_1556132.0, CM084276_1_1847305.1, CM084269_1_1567833.1, CM084271_1_43868201.1, CM084274_1_34977123.0, CM084264_1_2738036.1, CM084265_1_70977429.0, CM084279_1_10147216.0, CM084279_1_1072380.1, CM084275_1_2509958.1, CM084274_1_4863861.1, CM084264_1_64875158.1, CM084266_1_64725871.1, CM084268_1_46382.1, CM084275_1_400320.1, CM084268_1_50225017.0, CM084269_1_47255758.0, CM084275_1_39774878.0, CM084278_1_31960662.1, CM084265_1_790976.1, CM084266_1_58087892.1, CM084265_1_70594980.1, CM084276_1_36515301.1, CM084269_1_43524472.0, CM084277_1_35287257.0"
"67","adapter_trim.303.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B3.bam","-1.08","2, 3, 5","2","TRUE","CM084268_1_28855794.1, CM084279_1_32650016.0, CM084271_1_379038.1, CM084264_1_73311139.1, CM084266_1_67239927.0, CM084265_1_70589365.0, CM084276_1_20157194.1, CM084279_1_1072342.0, CM084270_1_46588167.0, CM084267_1_832157.0, CM084264_1_70355125.1, CM084265_1_1229890.0, CM084266_1_57888563.1, CM084276_1_25813402.0, CM084274_1_42859658.0, CM084264_1_73931024.0, CM084266_1_38532340.0, CM084277_1_1869733.1, CM084264_1_73283219.1, CM084279_1_10159270.1, CM084265_1_59221320.1, CM084268_1_45574.0, CM084271_1_26324168.0, CM084265_1_68714893.0, CM084274_1_4686943.1, CM084276_1_1510330.1, CM084279_1_10156984.0, CM084268_1_273292.0, CM084272_1_18553651.0, CM084271_1_26324168.0, CM084265_1_71828881.1, CM084267_1_5165693.1, CM084271_1_3805850.0, CM084277_1_29208392.0, CM084274_1_11694910.1, CM084274_1_4715467.0, CM084267_1_5830233.1, CM084279_1_32915269.0, CM084273_1_31861630.0, CM084269_1_46694331.1, CM084264_1_72118711.0, CM084269_1_4628639.0, CM084277_1_4875899.1, CM084269_1_15809957.1, CM084275_1_25388529.0, CM084271_1_11500058.1, CM084264_1_6517724.0, CM084279_1_23112955.1, CM084278_1_20623588.1, CM084264_1_34300372.0"
"68","adapter_trim.F1-J13-pH8.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B3.bam","0.01","2, 4, 5","2","TRUE","CM084275_1_20000990.1, CM084266_1_58086155.0, CM084267_1_2163730.1, CM084279_1_1070264.1, CM084272_1_33503437.1, CM084274_1_4674050.0, CM084274_1_4708223.0, CM084278_1_4074299.0, CM084274_1_4694263.0, CM084268_1_28851946.0, CM084274_1_4787926.0, CM084274_1_4793177.0, CM084264_1_6517724.0, CM084264_1_26771529.0, CM084265_1_65322091.1, CM084265_1_61648598.0, CM084274_1_4769080.1, CM084275_1_327930.1, CM084272_1_43469486.0, CM084268_1_49721854.0, CM084267_1_6421227.1, CM084274_1_4863996.0, CM084266_1_58087892.1, CM084274_1_4727151.1, CM084270_1_19464627.0, CM084275_1_4345708.1, CM084275_1_39502374.0, CM084272_1_2072734.1, CM084278_1_5144637.0, CM084268_1_42211.0, CM084279_1_1064862.0, CM084278_1_32252678.1, CM084276_1_4238114.1, CM084275_1_8878509.1, CM084276_1_37353147.0, CM084269_1_40337595.0, CM084279_1_160989.1, CM084264_1_70210132.1, CM084266_1_65576934.1, CM084276_1_38558507.0, CM084264_1_75480216.0, CM084266_1_50301498.1, CM084275_1_40706385.0, CM084271_1_218835.1, CM084264_1_73309406.1, CM084276_1_59031.0, CM084271_1_256611.1, CM084268_1_46448.1, CM084266_1_69085559.0, CM084264_1_2740285.1"
"69","adapter_trim.F1-J206-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B3.bam","-1.62","2, 4, 5","2","TRUE","CM084274_1_4734035.0, CM084269_1_15813374.1, CM084276_1_38864870.0, CM084265_1_68807625.0, CM084270_1_46589386.0, CM084265_1_58484259.0, CM084266_1_61737006.0, CM084273_1_9136147.1, CM084269_1_46745707.0, CM084274_1_11694583.1, CM084271_1_379038.0, CM084266_1_69315499.0, CM084269_1_1556132.0, CM084270_1_4751756.1, CM084270_1_42355504.0, CM084265_1_70597838.1, CM084271_1_344493.1, CM084265_1_71265241.0, CM084266_1_68319456.0, CM084275_1_66842.0, CM084269_1_1572473.0, CM084267_1_2163720.1, CM084268_1_2713891.0, CM084276_1_4238165.1, CM084279_1_32915269.0, CM084269_1_47563826.0, CM084266_1_69141121.1, CM084264_1_61167189.1, CM084271_1_10301903.0, CM084265_1_64969585.0, CM084271_1_1034852.1, CM084267_1_51000174.0, CM084276_1_38772810.0, CM084266_1_57888582.1, CM084276_1_37353202.0, CM084264_1_71816897.1, CM084266_1_69050667.1, CM084274_1_4788646.0, CM084276_1_38558690.0, CM084274_1_4798803.0, CM084268_1_28845823.0, CM084270_1_42355534.0, CM084270_1_8242343.1, CM084265_1_66141830.0, CM084274_1_4862014.1, CM084265_1_69004214.0, CM084274_1_4734035.1, CM084266_1_69625511.0, CM084272_1_1584311.1, CM084264_1_2740285.0"
"70","adapter_trim.F1-J161-pH8.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B3.bam","-1.26","3","2","FALSE","CM084279_1_31073085.1, CM084268_1_3697725.0, CM084265_1_68869208.0, CM084273_1_4090291.1, CM084265_1_68808152.1, CM084266_1_58915367.1, CM084275_1_4345059.0, CM084264_1_70173621.1, CM084271_1_44075852.1, CM084265_1_71265301.0, CM084278_1_22667320.1, CM084271_1_44190489.0, CM084266_1_46766313.1, CM084266_1_65576820.0, CM084268_1_2720910.1, CM084275_1_35717364.1, CM084267_1_8118540.0, CM084266_1_23295949.1, CM084266_1_57888640.1, CM084264_1_72118711.0, CM084272_1_33616443.1, CM084266_1_68960407.1, CM084277_1_30027539.1, CM084278_1_20635947.1, CM084274_1_4792974.0, CM084278_1_20732784.0, CM084274_1_21933035.0, CM084265_1_59221301.1, CM084271_1_37240198.0, CM084273_1_31861630.0, CM084270_1_46590816.1, CM084270_1_32126102.1, CM084265_1_64196855.1, CM084274_1_4808081.0, CM084271_1_3816215.1, CM084268_1_1326648.1, CM084278_1_20625578.1, CM084265_1_72637027.0, CM084279_1_32640566.0, CM084270_1_9401006.1, CM084271_1_43860422.0, CM084268_1_50693763.0, CM084269_1_45438470.0, CM084264_1_74800272.0, CM084275_1_35722074.1, CM084269_1_12905566.0, CM084279_1_1073112.1, CM084276_1_2874135.0, CM084265_1_66143662.1, CM084274_1_4863343.0"
"71","adapter_trim.F1-B25-pH8.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B4.bam","0.02","1, 2, 4","3, 4, 5","TRUE","CM084266_1_23295925.0, CM084265_1_790962.1, CM084270_1_4920915.0, CM084268_1_50224889.0, CM084271_1_43868179.0, CM084270_1_1391764.1, CM084271_1_44075852.1, CM084277_1_30168398.1, CM084265_1_39553350.0, CM084264_1_71189798.1, CM084264_1_70175562.1, CM084270_1_19464672.1, CM084267_1_52776062.1, CM084267_1_6421491.1, CM084264_1_70191778.1, CM084269_1_45420488.0, CM084271_1_44104310.1, CM084279_1_10147347.0, CM084274_1_4864709.0, CM084265_1_64735335.1, CM084276_1_2841296.1, CM084266_1_58087775.1, CM084274_1_21933138.1, CM084268_1_49735217.0, CM084275_1_400325.0, CM084269_1_45280043.0, CM084272_1_33515314.1, CM084274_1_4789702.0, CM084265_1_71926735.1, CM084274_1_4778609.1, CM084274_1_4708745.1, CM084279_1_32666409.1, CM084266_1_70930072.0, CM084276_1_38558658.1, CM084272_1_33453892.0, CM084265_1_69004214.1, CM084267_1_5881751.1, CM084278_1_20865574.0, CM084272_1_29973150.0, CM084275_1_39502397.0, CM084269_1_41819713.1, CM084276_1_771542.1, CM084265_1_71265314.1, CM084265_1_59221322.1, CM084275_1_20000990.0, CM084266_1_68320526.1, CM084267_1_9175848.1, CM084274_1_4720394.0, CM084272_1_1891499.1, CM084274_1_4862951.1"
"72","adapter_trim.F1-J17-pH8.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B4.bam","-1.51","3","3, 4, 5","TRUE","CM084271_1_10301938.0, CM084269_1_43523784.0, CM084266_1_68322200.0, CM084264_1_8098035.0, CM084265_1_66146092.1, CM084268_1_50790919.1, CM084269_1_42862716.1, CM084269_1_4635090.0, CM084269_1_45310996.1, CM084265_1_69381524.0, CM084274_1_4862784.1, CM084278_1_24948349.1, CM084274_1_5046195.1, CM084277_1_29208393.0, CM084275_1_2509958.0, CM084270_1_47077465.1, CM084265_1_68074267.1, CM084270_1_42348998.0, CM084264_1_68688975.1, CM084271_1_44104716.0, CM084278_1_20736228.0, CM084279_1_1064861.1, CM084264_1_73931171.0, CM084265_1_794917.0, CM084266_1_58087775.0, CM084268_1_2832742.1, CM084270_1_10495951.1, CM084272_1_29972645.1, CM084275_1_23104495.0, CM084271_1_23942504.0, CM084264_1_69275359.0, CM084271_1_19934424.1, CM084268_1_9292474.0, CM084266_1_70706238.1, CM084275_1_39394528.1, CM084269_1_1567396.0, CM084265_1_70799357.0, CM084275_1_524594.0, CM084271_1_19655912.1, CM084279_1_161386.0, CM084267_1_11257244.0, CM084264_1_69271981.0, CM084266_1_57882486.1, CM084267_1_2135737.1, CM084267_1_8118654.0, CM084269_1_45310961.1, CM084264_1_71718010.0, CM084265_1_70974986.0, CM084274_1_4795077.1, CM084274_1_41688611.0"
"73","adapter_trim.F1-J66-pH8.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B4.bam","-1.28","2, 3, 5","3, 4, 5","TRUE","CM084265_1_72926026.1, CM084275_1_35720341.1, CM084270_1_19464591.0, CM084279_1_1064680.1, CM084278_1_20623588.1, CM084266_1_23411289.0, CM084264_1_15064138.1, CM084276_1_38943253.1, CM084270_1_4751873.1, CM084272_1_18192676.1, CM084266_1_66383611.0, CM084277_1_30611564.1, CM084270_1_8242343.1, CM084264_1_26777914.1, CM084279_1_10149611.1, CM084272_1_33454573.0, CM084270_1_42349010.0, CM084267_1_52112064.0, CM084271_1_276716.1, CM084273_1_31864421.1, CM084274_1_7310951.0, CM084274_1_4715467.0, CM084265_1_72368298.1, CM084266_1_46766309.1, CM084274_1_4708033.0, CM084271_1_290137.0, CM084271_1_43849246.1, CM084264_1_70466179.1, CM084267_1_700054.1, CM084265_1_65268038.0, CM084274_1_4863903.1, CM084276_1_1847190.1, CM084264_1_69748575.0, CM084279_1_32917233.1, CM084269_1_43529904.0, CM084274_1_11694910.1, CM084274_1_4862014.1, CM084277_1_30168398.0, CM084266_1_69063995.1, CM084266_1_58087892.0, CM084264_1_34301201.1, CM084265_1_68525973.0, CM084266_1_50301498.0, CM084277_1_36522229.0, CM084272_1_18170761.0, CM084272_1_18191577.1, CM084268_1_3691710.1, CM084265_1_70979980.0, CM084275_1_327930.1, CM084264_1_69861955.1"
"74","adapter_trim.F1-J362-pH75.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B5.bam","-1.81","2, 3, 4, 5","1, 4, 5","TRUE","CM084266_1_70396060.0, CM084264_1_72011674.0, CM084268_1_24030546.0, CM084274_1_4708223.0, CM084271_1_39685141.1, CM084276_1_20157075.0, CM084274_1_3691747.1, CM084273_1_31863792.1, CM084269_1_41809356.0, CM084267_1_832157.1, CM084275_1_660866.1, CM084279_1_32640625.0, CM084269_1_15809861.0, CM084270_1_4751853.0, CM084268_1_49720512.0, CM084269_1_43525146.1, CM084271_1_290001.1, CM084267_1_2646659.0, CM084278_1_5144747.1, CM084278_1_15228737.0, CM084264_1_69902276.1, CM084268_1_9292527.1, CM084271_1_12812951.1, CM084267_1_2653040.0, CM084265_1_72368258.0, CM084265_1_58036225.1, CM084264_1_34292374.0, CM084272_1_1883699.1, CM084269_1_4628748.1, CM084274_1_4694263.0, CM084269_1_43524393.0, CM084273_1_32683002.0, CM084267_1_52593751.0, CM084268_1_22932625.1, CM084274_1_4694967.0, CM084266_1_57882838.0, CM084271_1_26324168.0, CM084264_1_66522465.0, CM084264_1_70466154.0, CM084279_1_32666436.1, CM084271_1_3816215.1, CM084268_1_276380.1, CM084269_1_1567129.0, CM084265_1_71925202.0, CM084277_1_30168380.1, CM084273_1_32698908.0, CM084265_1_71265328.0, CM084275_1_39502374.0, CM084276_1_20156972.1, CM084265_1_70595159.0"
"75","adapter_trim.F1-B21-pH75.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B5.bam","-1.93","1, 3","1, 4, 5","TRUE","CM084265_1_64196855.1, CM084270_1_42355544.0, CM084278_1_5144747.1, CM084278_1_23547493.1, CM084264_1_72075461.0, CM084267_1_8118559.0, CM084278_1_23542073.0, CM084276_1_38970482.0, CM084279_1_32915259.0, CM084264_1_68634815.1, CM084274_1_4695002.0, CM084277_1_30168073.1, CM084269_1_15812958.1, CM084267_1_51248426.1, CM084275_1_39774878.1, CM084271_1_44106803.1, CM084274_1_4686932.0, CM084276_1_38772805.0, CM084270_1_4920968.0, CM084265_1_68869491.0, CM084274_1_4870391.0, CM084265_1_64586070.0, CM084264_1_39013.0, CM084269_1_35627205.1, CM084268_1_50216537.1, CM084265_1_69913596.0, CM084270_1_46590816.0, CM084274_1_4773546.0, CM084265_1_24901885.1, CM084271_1_30532519.1, CM084274_1_4808081.1, CM084274_1_4729950.0, CM084264_1_66439902.1, CM084266_1_57888582.1, CM084266_1_70530691.0, CM084277_1_1856957.1, CM084277_1_18535878.1, CM084266_1_68319477.0, CM084266_1_68919241.0, CM084264_1_68688356.1, CM084274_1_4864709.1, CM084271_1_26332979.1, CM084266_1_57888742.0, CM084276_1_38970482.1, CM084274_1_4694522.1, CM084276_1_38788200.1, CM084265_1_1816585.1, CM084273_1_31863355.0, CM084274_1_4869968.1, CM084275_1_29098652.1"
"76","adapter_trim.F1-J209-pH75.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B5.bam","-1.82","2, 3, 4, 5","1, 4, 5","TRUE","CM084279_1_31073085.1, CM084268_1_3697725.0, CM084265_1_68869208.0, CM084273_1_4090291.1, CM084265_1_68808152.1, CM084266_1_58915367.1, CM084275_1_4345059.0, CM084264_1_70173621.1, CM084271_1_44075852.1, CM084265_1_71265301.0, CM084278_1_22667320.1, CM084271_1_44190489.0, CM084266_1_46766313.1, CM084266_1_65576820.0, CM084268_1_2720910.1, CM084275_1_35717364.1, CM084267_1_8118540.0, CM084266_1_23295949.1, CM084266_1_57888640.1, CM084264_1_72118711.0, CM084272_1_33616443.1, CM084266_1_68960407.1, CM084277_1_30027539.1, CM084278_1_20635947.1, CM084274_1_4792974.0, CM084278_1_20732784.0, CM084274_1_21933035.0, CM084265_1_59221301.1, CM084271_1_37240198.0, CM084273_1_31861630.0, CM084270_1_46590816.1, CM084270_1_32126102.1, CM084265_1_64196855.1, CM084274_1_4808081.0, CM084271_1_3816215.1, CM084268_1_1326648.1, CM084278_1_20625578.1, CM084265_1_72637027.0, CM084279_1_32640566.0, CM084270_1_9401006.1, CM084271_1_43860422.0, CM084268_1_50693763.0, CM084269_1_45438470.0, CM084264_1_74800272.0, CM084275_1_35722074.1, CM084269_1_12905566.0, CM084279_1_1073112.1, CM084276_1_2874135.0, CM084265_1_66143662.1, CM084274_1_4863343.0"
"77","adapter_trim.F1-B17-pH75.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B5.bam","-1.91","1, 2, 4","1, 4, 5","TRUE","CM084264_1_64874049.1, CM084268_1_2720910.0, CM084274_1_4674060.1, CM084275_1_2509952.1, CM084264_1_70466154.1, CM084267_1_5168546.0, CM084268_1_49735217.0, CM084274_1_4708223.1, CM084270_1_47077551.0, CM084267_1_2652515.1, CM084265_1_46089269.0, CM084273_1_31862642.0, CM084264_1_68688357.1, CM084267_1_51033717.0, CM084266_1_69314162.1, CM084268_1_28845513.0, CM084278_1_20630020.0, CM084272_1_33597692.1, CM084269_1_15827890.1, CM084266_1_58086157.1, CM084274_1_21933138.0, CM084264_1_70175564.1, CM084266_1_65309860.0, CM084278_1_16774023.1, CM084265_1_64736906.1, CM084265_1_1816564.1, CM084268_1_50216526.0, CM084277_1_30631457.1, CM084268_1_298790.0, CM084270_1_26884058.0, CM084265_1_68808156.0, CM084269_1_12905566.0, CM084271_1_1054026.1, CM084264_1_34301201.0, CM084277_1_18545014.0, CM084265_1_785374.1, CM084268_1_1326643.1, CM084264_1_15064138.0, CM084279_1_10157014.1, CM084277_1_18546604.0, CM084267_1_30270830.1, CM084264_1_73312740.0, CM084264_1_64489814.1, CM084265_1_72986756.0, CM084275_1_39780958.1, CM084267_1_51167077.0, CM084275_1_39774878.1, CM084266_1_69051064.1, CM084277_1_30623529.0, CM084267_1_13226543.0"
"78","adapter_trim.F1-J363-pH75.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B5.bam","-1.16","1, 4, 5","1, 4, 5","TRUE","CM084265_1_66143629.1, CM084268_1_2720910.1, CM084274_1_4695106.1, CM084270_1_47077588.0, CM084274_1_4863936.1, CM084265_1_54591384.1, CM084269_1_4635090.0, CM084272_1_1891451.0, CM084265_1_66146092.0, CM084279_1_16586112.0, CM084264_1_34300042.1, CM084275_1_23095998.0, CM084267_1_2426156.0, CM084274_1_4869974.1, CM084267_1_1134424.0, CM084271_1_218855.1, CM084269_1_1567396.0, CM084278_1_20679238.1, CM084265_1_64586071.0, CM084267_1_2104179.0, CM084265_1_64784798.0, CM084265_1_71796271.0, CM084269_1_35627100.0, CM084269_1_40438751.1, CM084265_1_1816564.0, CM084269_1_1572344.1, CM084269_1_4628634.0, CM084268_1_24030546.0, CM084278_1_5144637.1, CM084274_1_4792351.0, CM084264_1_8099096.1, CM084273_1_31862649.1, CM084269_1_1563962.0, CM084269_1_1572344.0, CM084279_1_10147315.0, CM084275_1_400320.0, CM084265_1_59221229.1, CM084276_1_12392697.0, CM084269_1_43524104.1, CM084265_1_72636278.0, CM084274_1_4709636.0, CM084265_1_59221301.1, CM084272_1_1891499.0, CM084270_1_15641821.0, CM084270_1_42355534.0, CM084264_1_8098050.1, CM084272_1_33453804.0, CM084269_1_43524676.0, CM084274_1_4795086.1, CM084264_1_61167140.1"
